N0	N1	N2	X	N3	N4	N5	N6	N7	N8	N9	N10	N11	Class
0.126163141	4.568983019	3.391685804	66.5426637	144.0143786	3.4081386	8.428200189	4.163778773	3.720716003	1.830421954	3.064656538	4.159830248	0.895326587	-35.86473196
0.78596785	26.38277473	3.952929425	84.30533097	191.4086783	4.085310776	2.516573383	0.67396611	0.334824782	3.742570603	2.681863079	3.138200334	0.857409739	41.71911327
0.215629449	33.78194692	4.368749145	13.79188496	76.60418965	3.911414416	0.66397555	3.379482118	3.557386328	3.251289469	4.174768585	0.008157832	2.284829993	12.97788858
0.090719223	39.3683719	2.60376061	43.90899108	97.41830062	4.571066579	8.07069367	0.425668015	4.047841307	2.048780729	3.331623023	3.187159209	1.277145605	-3.215913568
0.624729757	11.24496159	4.405115279	24.88401434	137.9021033	0.740805543	1.525298733	3.087852963	2.055150212	1.569562315	4.790205415	3.085983881	1.852972862	-6.125703441
0.539858353	48.6674573	1.859294466	65.32144306	183.2931069	0.503794113	7.324580134	3.473527932	1.840767196	3.102642582	0.097349875	1.979682665	3.550214127	39.63571151
0.905211883	36.70739776	0.869680118	10.32080189	93.89469078	4.629970276	2.092950239	3.702039649	1.803509939	4.38189727	3.300411146	3.73807592	0.740918508	-8.058989483
0.871391783	3.012639773	3.013364487	8.697481009	26.29429276	2.347362991	0.687295049	4.971936085	2.853747642	3.06357693	0.46305816	4.33093574	4.318515347	5.782545983
0.631406107	26.25022553	2.594920592	41.61691035	38.28587597	4.02356358	8.177104673	3.964561161	4.660895177	4.218338531	0.014629461	0.135792306	1.343930204	-29.15585233
0.769222733	6.497893205	1.613137399	51.19358908	153.9180942	3.549260122	6.145469165	2.059825608	1.203882899	3.541751728	3.634069126	0.513677497	1.526526871	40.97978113
0.057111476	14.62115075	3.279207141	17.67143872	18.70236727	2.67319107	7.079220748	2.337120499	2.972693377	0.962591657	3.57394421	0.369464037	2.599952581	-16.32641551
0.87633734	45.88811923	0.45080124	33.80630066	175.1000026	1.491768925	8.480357178	3.117342178	1.964429436	3.118113031	0.346749404	3.553012865	3.22057676	23.07380902
0.92381786	40.03233858	0.659446929	48.22648135	174.2793808	4.369620547	9.397681864	1.217448348	0.484517957	1.583478202	0.748240396	3.534127303	2.432510756	-43.03634174
0.378705284	3.237435453	1.420960113	5.279180734	167.6800681	0.97824477	3.261638918	3.522672978	2.240731223	1.096745419	2.57223026	1.432468872	2.59979884	-4.45366422
0.008841467	7.732677565	3.450616412	20.21930536	197.7393467	2.043277398	4.321064335	4.504412818	4.934936266	0.239891232	1.361539065	3.790699379	2.342823628	19.81204926
0.649524748	9.247826997	2.790039159	26.34756363	85.94642216	2.909634715	5.063662784	3.488269531	3.280534174	0.363226194	2.263011683	1.693687941	3.621486099	24.69576947
0.764987429	26.59089956	3.622801045	91.60420538	112.1291653	0.177905869	2.946589688	2.777084932	2.414549248	2.376678156	2.80415449	2.373173621	0.482432901	-43.75801002
0.428632502	33.3651	2.611047107	5.114751765	40.30686606	2.126022702	2.657456918	1.585476391	2.608569442	2.166414291	2.840894117	3.477051556	2.245822175	-4.706279056
0.009352826	28.77317418	3.754040085	73.14834737	188.7814998	1.057571821	8.701647712	1.492516149	1.25166803	3.126671241	1.860235717	2.622928374	2.946175895	-56.92045147
0.881345381	11.19756943	4.156109797	99.62537399	155.2807471	2.567097786	7.05404548	3.617883467	0.149971836	1.324893825	2.055636424	4.689810331	1.886370011	-78.38425051
0.331885105	43.83520945	3.106760939	27.61418071	159.18372	0.37165373	0.074141241	0.947683603	3.990077783	4.509274501	3.028669296	2.978271766	0.678318875	16.93406073
0.851716252	46.3140615	0.260124753	98.77253455	40.77080009	1.104117767	2.93284072	2.591424363	1.412770325	0.717952773	2.074390937	3.629137576	3.951923817	-97.0389106
0.717437089	12.1075852	2.48870842	76.33997452	74.70092299	2.330021434	5.277203121	2.383172672	2.034691865	1.853624369	1.762962565	4.982675293	0.012233238	61.72770057
0.948830163	12.68553052	1.222759232	11.71858542	126.6440167	2.734349373	2.634369545	2.310870004	2.106641025	4.169894174	0.415994585	1.82890864	3.701405907	-8.786792572
0.822979252	22.10751711	1.651670884	50.99978209	109.9510756	3.661226305	1.203675524	0.81246809	3.136628046	3.689451748	1.904596976	2.149351907	0.35836342	34.17329314
0.140702526	43.94509588	1.800803117	17.79477171	30.91093204	4.212311476	1.664369819	1.186486699	4.612145686	4.773979728	2.468559192	1.724091735	0.203320429	-15.47778165
0.534072918	33.74075352	1.753812414	61.1131496	65.24192878	0.792831635	4.381360661	3.121342155	4.042934318	2.404396914	3.258252761	0.253498567	2.794946473	-60.44589571
0.492317308	24.92983057	1.041886728	88.52615301	176.1124312	0.32807257	5.630749841	1.479346032	1.375351779	2.846255236	1.980764691	3.887512334	2.722113777	47.14072353
0.934439124	34.91689374	1.945474247	32.05202294	156.9796695	2.067188939	3.44340832	0.907524654	2.032817838	0.798048219	1.380504289	3.971289592	0.988564792	19.04081969
0.570707047	6.340172996	3.89545165	53.66091893	18.473883	3.887829628	3.511070181	1.913091411	0.774701323	3.906982119	2.23377449	4.209118426	1.474427571	-13.475676
0.259631768	34.69272907	2.369787243	40.92340147	105.8017604	3.755446441	0.505685858	0.352624068	1.600958437	3.714390429	1.406611239	3.625023525	4.455310019	-3.380385325
0.641956592	9.065995298	0.919316583	1.108394011	4.911834696	3.836377875	9.145090639	1.974365211	4.802445632	3.422826139	2.286904414	0.164623216	3.809266291	0.991994251
0.370155311	44.38514587	2.711987628	95.01601018	195.7754533	0.618642467	7.737374858	3.535701454	4.870543626	1.834624404	0.075461163	3.439170321	3.331780779	66.02319134
0.034633695	28.46040595	4.379648696	40.58167006	23.77219102	4.987866049	3.195566919	1.331451915	0.812097695	0.051127786	4.499396137	0.010974209	4.48633184	10.39488611
0.003793684	12.72955113	4.704128728	84.84811886	50.53323023	1.870242914	5.959747005	3.849625407	1.488628938	3.17454605	1.919858939	2.250978269	3.626106497	-2.130923949
0.741503014	9.924418076	2.122422088	87.14682657	198.1654782	1.615267863	5.281422244	0.687903468	3.29557171	3.238008759	1.020783075	2.552321295	4.938013037	-63.58416399
0.746474666	14.81725134	4.298661634	70.99152964	41.10219308	1.692448874	7.5262063	0.485641715	3.412439782	1.781771353	3.000924718	1.292149031	0.864363163	67.70022307
0.296381824	33.60508727	1.918736808	94.22008868	59.79809514	2.550030297	0.979937927	2.643432705	1.46929041	0.638248213	3.093014419	3.297189605	3.072266468	-2.608707907
0.245972454	20.67433958	4.98171452	46.16457497	28.34798876	4.792362236	0.762352204	4.735688721	3.925170382	2.816023143	4.88866359	1.477885579	2.518113123	37.79948103
0.180366539	36.63749134	4.669347811	70.32644387	125.6782462	4.895234405	0.814432745	3.365811979	0.087083174	3.836425384	0.611434509	4.426727895	3.977460062	65.83337477
0.881976681	25.84177477	4.855094676	28.68236053	34.89942327	0.578793082	7.927736138	1.136036103	2.132183477	0.411791735	1.654231022	2.888339915	3.301743169	-11.38112475
0.204409541	0.278746341	4.178934416	61.34778849	192.0783815	1.563401416	7.172443868	3.530204453	0.946121329	0.575696889	0.32430538	3.742857303	0.359527691	-61.11719193
0.501319775	42.01369102	1.919830616	63.3861874	41.58265376	0.720942568	7.290057684	4.296325656	0.320097533	2.663734127	0.539644056	0.112817646	0.748403648	33.36505861
0.532183433	17.34778021	0.187133238	94.98859543	9.08539682	4.209873595	4.365030179	4.851997034	1.604140143	4.850805163	3.558141167	2.883686981	2.159680451	64.10686689
0.664679133	44.4550614	2.620706725	88.65274828	30.25043752	3.481987824	6.668336276	1.157996959	0.966844104	3.254199036	4.790788738	1.200121215	2.544380059	56.30445665
0.723231271	37.17571195	3.267852692	7.015379217	126.3126885	1.57235196	5.550870548	1.674113441	1.516114827	3.816220376	2.296021558	0.963424446	0.981055146	4.68980117
0.989435009	49.78878881	0.303237211	77.50214409	99.42113695	1.669936221	3.7036907	1.392460814	1.06941476	3.722984484	3.69675027	1.825712543	3.198124398	66.74667062
0.731577566	19.81442585	0.017150134	51.28111203	192.1609681	0.578440416	4.152784885	0.649574749	3.731899702	1.053580369	3.744456413	0.124011347	4.43388629	43.57933303
0.181198122	38.86925592	2.027772249	53.31904724	187.1379754	4.445258973	3.467366761	0.494749782	1.258514054	4.937491895	1.002764616	4.08069583	0.53517646	4.687503073
0.71721137	27.53111696	3.646112952	76.88022936	62.75829017	4.972253534	5.089236321	4.526126812	2.119325366	1.01600278	2.702117628	4.363231746	3.54017013	76.57737502
0.262228566	23.69321393	1.036744645	45.78111125	125.548111	2.088399131	7.544886629	3.709938188	2.132989365	3.85918067	3.611316026	1.467686768	3.122663065	44.59613064
0.058858357	28.12807199	2.272927332	8.872430799	52.06444282	2.595645164	4.286105409	2.759437661	3.056058827	0.538474823	1.657632035	4.529951957	3.232444941	4.655247328
0.582512376	2.522394112	3.165697647	33.34527315	80.1629613	2.181516588	9.691976417	2.165444228	3.514920075	1.249708141	2.552307825	0.699300479	4.206805857	31.22473171
0.38063098	2.28477526	0.455408826	7.091099923	43.75347533	0.222719235	0.285804828	3.986176571	3.053587033	3.905627108	3.477759059	3.181503328	2.963904832	5.125785495
0.375472651	25.64068712	2.632852442	18.72303244	141.1035166	0.271904371	9.048855093	1.429143147	4.201029583	1.799897773	3.825001785	4.521748266	4.712452343	-2.362587969
0.081458383	2.0353	2.619227997	4.383301018	175.2462458	1.753012854	0.547842791	0.566930765	2.892593868	2.32298959	0.30851417	4.910217265	4.973097999	-4.14808208
0.812607567	21.77039419	1.197666572	86.10527286	71.88401519	3.608093283	6.994965678	1.279521424	1.961475744	2.791139928	4.461394103	3.168798553	1.608872646	-82.5460753
0.612665778	8.056047295	3.346268882	91.41069844	115.1734755	1.26110472	5.196671127	0.619995706	0.094185297	0.718870134	0.137475082	2.931390136	2.782452026	-27.40741075
0.080841744	38.84886952	3.483244187	26.89667258	27.01978842	0.040436541	0.556238427	1.080209035	1.058710999	4.527184146	3.308460308	1.290782984	0.012756924	26.39659169
0.066721403	8.898609472	0.683898183	99.83701615	95.42837186	2.38314364	2.153282357	1.618519428	3.986514258	4.975554523	1.077261131	1.210663787	4.766380997	-63.85352738
0.181646455	13.71549516	3.741678896	1.900844807	176.8760702	2.333510205	1.450992939	1.406292357	1.59970191	0.746242549	2.738162753	1.885224394	3.273463352	1.798249812
0.925866104	19.63731249	2.069173678	73.55875421	158.0807961	3.788674562	3.596271177	0.228570603	1.109060021	3.180837268	4.930103001	3.175415817	0.090755371	-70.9197574
0.285366426	39.12340006	4.12341474	72.21839754	198.5582547	4.280656907	3.82288694	2.85004912	1.56166751	4.223196656	4.283548278	3.823103894	0.483990919	2.760488631
0.345220439	28.38324861	2.807784173	80.4844269	163.2165525	3.327776683	3.776857469	3.483881569	1.017703084	0.42011061	0.644147921	2.720768436	0.557726129	-74.92627562
0.393367578	26.9639176	1.57892163	3.248509852	145.8610502	0.144955058	4.578572393	0.781203648	3.044703647	0.126607624	3.572226575	2.590097357	2.969186438	-0.346660227
0.219689416	37.15718244	3.388849546	24.61604883	132.880675	2.825831861	4.739537676	1.064060902	0.774872463	4.018972226	2.847500671	3.434954289	2.429445088	-12.16050107
0.552945832	7.540566674	1.085066495	69.60485113	84.23817733	4.455395008	1.385433338	3.219759685	1.618773375	0.063286061	2.249405452	2.629055526	3.703997395	32.74634452
0.483017777	3.108092536	2.478915699	94.87406159	59.15223205	1.664536169	9.109319577	1.816827114	4.603005843	0.652383286	3.799903028	0.687828281	1.879747104	55.60914415
0.35383427	11.74274393	1.423723926	8.658492891	125.1057353	1.18216644	2.557640729	1.985398153	4.094555587	4.694259827	2.968750605	1.225199862	1.86418156	6.004348381
0.85879366	19.57139618	4.042481039	9.825424586	90.45697607	0.745460447	2.119185308	1.48546411	4.465366856	3.013622013	2.135850384	3.158872837	2.104455943	-3.832051589
0.097535725	42.47387334	1.162718904	26.28705829	14.81519655	0.557115212	7.280327064	1.056760775	3.642413357	1.278739447	3.357743548	0.937863119	4.357424965	24.04001153
0.207000304	26.9272165	0.958644547	6.682499482	177.4930064	2.513764863	9.599463893	2.281417485	2.491227733	4.235324905	1.955884889	3.457223435	1.767433646	2.598066014
0.004208232	33.38624036	4.509159513	47.62809838	47.10058303	0.51027681	7.92843111	0.312493946	2.362079549	0.714380175	0.44069446	4.847954374	0.612844434	-23.00983228
0.523522355	15.08233089	1.10027702	33.80280128	197.5267323	3.534291208	0.473740109	0.577593858	0.275182029	4.367610999	3.77033036	2.809126679	2.65476629	23.15773136
0.030017862	35.1008402	4.289504709	79.62389876	113.3241207	3.624800022	5.717877366	0.095811329	0.922426225	4.574005174	2.977946124	0.602062493	0.395798092	-70.3775425
0.243099669	35.58569337	0.583772243	1.419735197	113.3873866	4.422335112	3.500418202	0.584401879	4.494525289	1.890018445	0.808303946	4.609051065	2.145185692	1.403567179
0.617664204	11.71286966	0.228722916	30.38220034	168.0121483	0.191262148	9.49477973	0.635403217	0.67807164	4.835098335	1.761328957	4.763285325	0.091437041	-26.10473141
0.581531153	46.34031894	1.02395023	72.65787577	63.32201618	2.10666478	7.336633982	1.378865228	2.331981582	1.870673804	1.788962982	4.334999572	0.87509474	-28.37758864
0.52222998	9.667699344	3.000994329	17.68278449	91.81483752	2.352825664	5.161796811	3.564426653	0.16574907	2.476826717	0.284014295	4.856382109	4.643113482	-16.2590758
0.865250176	20.06939593	4.382094724	60.13974029	17.06846854	0.515615337	6.753374316	3.432906852	0.425196371	1.912322577	3.812837767	0.114098918	2.474125214	-26.13054436
0.636719382	21.63080021	1.25051892	29.67548148	44.2211329	2.361878578	0.412657584	1.810874446	4.22693947	4.78288244	1.824158484	1.560991052	4.02076158	-29.24946429
0.645288837	14.96207019	0.411880636	10.76223772	181.0597947	4.109191005	5.906362423	1.553913375	4.390511536	2.65229538	1.481498566	3.512546494	2.778722672	-10.47058444
0.024605192	1.033270119	0.115013824	37.15669101	98.5643697	3.526255273	9.918805106	0.657823572	1.477841292	4.721570416	0.41308081	1.335085601	3.942911913	-19.18068703
0.029381611	0.243679992	3.799772982	71.56465294	93.16489107	2.03517065	9.83362423	4.110915118	0.422042817	1.308814389	4.871413698	4.540532227	4.030179372	45.66265187
0.627780658	1.731687365	3.563229187	87.14949593	74.04517187	1.787977285	9.75043202	4.069852078	3.084146773	2.78033056	1.847140872	4.903434725	2.012999103	-63.4267989
0.872207995	33.80194313	1.599647533	93.69448114	88.9963665	3.906179291	5.097161526	3.276965809	4.09327019	1.227898416	0.19694155	1.626164905	1.949317146	-49.23611309
0.67115415	45.7847923	4.693264039	42.4928657	62.1588695	0.896760203	9.253641985	4.824669045	0.595826372	1.803930192	3.555450715	1.941351055	2.518319256	-42.35228672
0.931958577	45.08311538	1.944157758	36.2842477	178.5854329	2.134979502	6.60797423	3.565630369	2.736293284	2.392779424	4.806134062	0.066690285	4.767718965	-35.84401783
0.871230889	33.75948078	4.313280036	45.58296277	54.03991814	4.942191649	3.502603461	4.731769909	4.128769867	0.165664087	0.258462621	2.793498538	1.428953199	45.5626303
0.851176564	10.80779772	0.767242786	86.42160816	118.0364903	4.468767659	5.273446825	1.170626696	4.421258401	1.766709398	2.754760318	0.781861219	2.061980881	-86.3881908
0.184368833	39.67403852	0.469714368	14.43751934	65.01434801	0.091015851	1.127260233	0.232668394	1.818989481	2.716283748	0.167795357	4.726044219	2.223644106	13.79118463
0.903791138	37.44248017	3.093061095	23.26986138	81.40323698	2.025546124	5.919017693	1.296860978	0.356668418	4.874902475	1.619867934	1.620366096	1.828847573	-22.28428986
0.608044515	8.116547772	3.777715541	48.8097354	23.55348039	2.298840956	9.712502053	1.339895793	3.51096222	2.262988073	0.506850849	2.223123031	0.935413699	-48.48706057
0.178409432	33.43752507	4.984990326	11.99235269	175.2316104	2.569272205	3.934537819	4.12268915	4.980893276	0.20521058	0.834643888	0.630810459	1.987029485	-6.511971979
0.197014522	32.5588878	4.480361036	58.54774585	93.39506651	3.441227535	5.024371851	0.623520986	3.297954593	4.642439696	1.026661386	3.25649225	1.05062927	53.25975403
0.583230753	29.91799614	1.919192597	17.22000123	173.7634455	0.561149805	5.541083134	1.250038208	0.129230833	1.137162307	1.833568529	1.925021837	0.591115679	-17.19028337
0.136319856	22.08753213	3.472875264	60.53938881	15.30175876	0.87735158	3.813410892	2.376249286	2.662736481	1.79328114	0.052903184	3.249202397	4.560195945	-45.44721408
0.376053204	21.13830023	1.64804594	90.40213268	159.865894	0.276672839	3.070866127	4.334973232	4.383930673	0.959391807	2.64156652	3.568298682	1.820960689	58.51849955
0.998995001	38.62784038	4.442052525	15.8822594	118.6249471	2.557657654	1.930480566	0.958601479	1.148690515	1.611833113	0.997391532	2.677562838	0.230360577	-2.754221607
0.754342748	26.79864841	3.383408589	14.77581418	156.8143766	4.851594795	0.463221491	0.258550218	1.273569182	4.352096238	1.953978887	3.991941335	0.194095307	11.86354389
0.239188796	19.72284594	2.767144949	99.24646936	97.51394072	2.364018303	5.635136865	2.171994862	0.781750334	4.5912236	3.633569914	0.338797629	4.278267068	-95.20665378
0.57710239	42.07623486	3.53316294	36.0864307	81.42589741	1.595909828	0.565114404	4.924618866	2.065221769	4.283511611	4.892843016	3.096996139	4.648529785	-36.05478143
0.557027128	15.91952663	3.385050957	63.4267146	48.97864453	1.298200211	3.731513642	2.352136578	1.57989238	1.650425449	3.955460027	2.896140209	2.994970407	35.54395474
0.732321988	18.54587485	2.189296425	11.15606584	21.90608469	4.602854195	7.174208651	2.244377141	1.713887417	2.20697976	0.419907246	0.464841054	3.049641499	-11.01269757
0.637793098	19.84343796	1.396965711	71.86825245	175.0867004	3.901015781	1.613415142	1.945715565	0.660564788	2.879333698	3.342136512	1.83574221	3.574021395	27.21566288
0.740204733	10.40552342	3.383882687	58.17124757	58.17659978	0.588248707	1.487641542	0.722320132	3.274878584	1.081581306	0.348082189	3.495674974	2.502133893	58.09327107
0.621952446	17.82606083	0.439790533	90.65235988	104.6544096	0.071056686	0.182631602	3.375896662	1.744682638	1.757383015	4.904600693	0.905207299	0.407961669	39.74275755
0.283052801	24.3426626	2.982255526	90.30031977	108.6954573	2.942136885	6.45644106	4.927719861	4.642067525	3.671211561	2.642178118	3.600167035	1.740101967	65.14548871
0.275770538	14.72091052	3.185156506	66.90081074	75.25852949	3.745931205	7.423716057	0.659312146	4.140368961	0.502462609	1.413696921	3.722669115	2.666367122	-53.52345013
0.539916734	37.9257001	0.203670768	33.75033803	38.97576327	0.184605074	4.858508254	1.425242371	1.785012684	2.877694662	4.452252352	0.677524231	4.233336161	24.37924324
0.101338786	45.94244767	2.429268232	53.85709147	32.41389129	0.082342549	9.679054388	0.560967321	4.690723072	4.184869085	2.028132312	4.896464102	0.309140878	-23.42677183
0.254663779	23.82216041	0.391720918	45.76751999	151.26132	0.655158152	6.510710387	3.087861056	3.04433782	0.936816001	1.196630159	1.662201795	1.48405221	44.71937902
0.028679047	11.56173153	0.932891152	29.56983923	142.6651279	3.422267217	2.426990015	1.579108191	0.799719755	4.707789706	1.712297363	3.921320422	1.291686905	-28.45642069
0.023184087	33.34115647	3.969969179	23.46434652	105.452362	1.265845881	3.079148553	2.713855035	3.733942144	3.140919293	1.035188554	1.565366989	2.892754553	-23.35268105
0.82635952	37.7936358	3.498864723	28.64463161	131.4450052	4.540272836	1.079695487	3.291444669	1.186521285	3.813600782	2.437427421	0.066432352	1.826017923	-10.36629159
0.581416667	36.48315022	4.067633526	60.98331096	52.55419526	2.058448871	9.563702483	4.554302056	4.967335692	0.886864056	3.532890952	4.488055047	0.455629809	-58.64618409
0.654894169	8.14962055	4.136099146	83.76052776	140.1882965	4.225448954	4.970589241	4.679634687	2.532107809	4.912502665	2.872605277	0.721905904	0.311808735	73.1700331
0.304619048	13.3771395	4.877426929	65.46643823	165.4993443	3.069821863	9.348801301	3.119202866	3.280610724	2.710002657	0.931266904	1.042306059	0.84904094	31.78810458
0.74281672	13.87697663	1.436549902	43.48603235	84.67462926	4.82696059	7.202616415	4.932334782	0.404567591	3.962227054	4.267680338	2.850604209	2.659255901	-20.7056244
0.882480552	47.39641199	2.051606242	89.6593838	17.88969795	1.712992196	4.109664002	2.150929468	1.464359473	0.453698965	3.046965042	2.415338494	1.38834887	88.97104098
0.664442195	6.509124112	0.898178763	72.68027821	139.0561938	3.501851414	1.678814071	0.416228987	4.487061044	1.093210841	2.431638161	2.197985972	2.403808294	-29.87798544
0.098519741	26.03229252	3.25202888	32.98349119	173.6131544	2.910825341	1.389568603	4.705932379	2.179229957	0.912706512	2.311945912	4.913406592	3.504641753	32.98331895
0.356470814	8.146894092	3.789998539	86.95586146	173.6543244	4.636518313	5.746760593	1.450999569	4.960564022	2.290736863	2.599963238	1.046864481	2.560107015	-73.57832943
0.257462454	26.15112271	1.774439227	51.02694954	15.03833497	1.70477852	7.265653332	1.67321011	3.192690468	0.275507102	1.455736107	1.548466318	1.981490194	35.20778365
0.266435097	13.73484296	2.716604962	40.20176564	187.0639646	0.828973123	2.167920746	1.718151226	0.151059265	3.080289663	1.056378894	2.321000976	4.058353103	23.97408034
0.385510707	7.05665962	4.776506325	30.96882914	29.89870424	3.687329548	5.572473364	1.21288693	2.822812117	4.534466761	0.021149903	2.743104725	4.918067192	-13.38937526
0.327252495	39.90338264	0.147445102	89.67672124	45.63947061	1.419211544	4.439883761	0.626840598	0.196425658	4.402381617	3.569926116	0.328658635	4.833127634	88.78259428
0.233507256	18.68182815	0.775291441	75.37610235	157.706879	4.924926314	3.499003036	1.322330434	3.084817974	4.934858971	4.076106967	1.932196145	2.852618007	-1.667283746
0.232615029	8.667029411	2.795482564	20.98171987	91.76382153	3.206722169	8.675966886	1.903227604	1.651744964	3.935474829	2.275851334	2.344296876	0.390241894	17.76161038
0.473786318	13.73036502	4.844934003	42.22214266	87.89360273	1.965112931	5.187454159	4.625020831	4.800020429	0.299032462	3.109859648	0.940197118	4.087486574	-41.4674324
0.333894978	34.80253775	3.660964728	4.314968401	71.67912059	2.293390049	5.009078046	4.483748809	0.995832714	3.532644036	2.956997084	3.904220067	2.131456808	-3.97867013
0.262963342	28.72492743	3.991984025	86.02877047	104.5248326	4.796129742	8.289875699	1.83003438	1.850631355	0.716635455	4.246867373	2.066672918	4.999634845	-80.36067412
0.197157199	30.15757374	1.455445993	42.58099258	158.4603035	2.912185941	6.627370442	0.936113471	4.331187908	4.949515128	3.96414575	0.389024891	0.307629366	-41.97083359
0.80664961	30.10159917	2.363313674	96.28116626	110.4400989	1.242154212	6.666868013	4.892316908	2.932530854	3.852099773	3.253045489	0.172340803	2.739471317	86.16196979
0.703179682	29.52382855	1.234587563	91.60463028	14.19541854	0.855253566	3.127105601	3.565522781	4.045016247	4.48955196	0.672587679	2.214512697	2.346201847	-43.79240445
0.647088821	5.372315277	0.477502412	17.42994386	71.60654982	3.287094304	3.62512633	3.97379329	0.469991208	4.152427931	2.598490746	2.516047827	1.280400122	-17.23112765
0.427882851	25.79499213	0.483169258	79.02864756	170.6110653	2.560161493	2.147252647	0.458780934	3.383649809	1.705107491	0.229427368	1.509220214	2.700719474	-37.11140373
0.368649128	2.35883161	4.221693154	72.90070715	100.9408949	0.93393978	8.889412273	3.716804923	4.557101347	3.530249546	0.311154976	3.018310638	2.761896749	-43.77395212
0.850419849	9.766768799	0.317332631	62.12099275	49.00813902	3.610239488	4.565654597	4.877898833	0.684554068	3.387420261	1.281449101	0.283961332	3.032517469	-40.53307612
0.954552523	38.56185595	1.978346732	3.702958336	92.20933395	0.875889921	7.309730206	2.728960805	0.614950855	1.572987443	1.708797244	2.091861415	1.984683273	-1.971243147
0.367680426	27.35338812	1.124169249	55.86573612	128.6631199	1.64078862	6.333262265	1.33265511	3.028491719	3.820891063	4.777854293	1.718579129	2.122060732	-35.25518376
0.777194622	15.14395652	2.200987475	72.75097058	40.23846439	3.148587768	1.002228635	3.184738809	4.195717043	4.509992869	0.791778596	3.645610345	4.734219288	-34.51672477
0.33758542	15.90333051	3.10405066	61.12233963	141.8614636	0.450332566	6.562859218	2.140018769	3.332586671	0.054191008	4.101370011	1.046591596	1.452385605	-60.53521062
0.582912859	21.2225842	4.074335367	58.6416366	179.6391964	1.0412853	8.251052133	4.368632076	4.595978541	3.578142706	0.353421543	1.88117493	0.553623265	50.82691459
0.798033799	48.07064128	2.179575899	8.529313146	93.75923776	4.208519846	5.048453429	1.300837644	1.236318292	3.028401041	2.974296269	0.269021916	3.630223913	6.657126754
0.636054611	38.65587581	4.784786302	48.83880848	44.8663992	0.520525961	5.278560192	2.317984698	2.380292427	2.02583169	3.996103792	3.67679707	2.246870786	-48.33246423
0.245098101	22.33013157	2.864235102	5.111993682	69.71462905	4.762847737	3.022170745	3.382500178	1.93446446	3.414318043	0.655081316	0.372442431	3.907545677	-4.709244536
0.460638065	36.95919612	1.764622362	20.81832409	193.5020392	4.995089237	0.126715073	1.230288993	0.813967044	0.536124943	4.721727078	2.931463611	2.302008952	19.19134918
0.165154969	48.37324202	2.024680402	54.54313073	49.25533968	2.52525632	0.807059817	3.548604347	4.252626318	2.718875873	4.786468412	2.947360229	2.982015855	-49.46948944
0.627689553	44.10305341	1.86303794	5.627654762	60.56609002	0.390176959	5.979287741	0.414426809	1.434321848	2.032521689	0.70094125	4.016453946	0.07035275	-3.430505257
0.334037582	27.67739563	3.6518526	18.38216141	86.87564015	3.345558598	6.239786061	4.64653863	1.082594417	4.237208825	3.156976934	1.048223327	3.249121063	-8.282299438
0.167506276	27.02226765	4.851885206	30.83829881	132.7334345	0.724388392	5.407134833	4.787993529	4.634293978	4.604602214	3.161332	2.419125619	2.152563045	-16.83888542
0.37327512	6.869422691	1.958240038	62.21902228	189.8145853	4.671819945	1.350049241	2.499409652	4.878267829	1.254971912	3.988017391	3.422346592	3.142026557	-35.78747429
0.696205168	40.38936968	4.592874462	51.32360159	54.10609	0.926552126	2.906970918	0.301986073	3.233704654	2.394184942	3.217729808	2.208018585	0.55786898	44.72515381
0.174417519	10.66262232	1.529281878	79.63362437	67.4192067	0.827101401	6.549533202	4.732077599	2.839057577	0.366243884	0.588023871	2.873380238	0.123381265	-70.74504994
0.506120758	2.736769225	1.859880166	7.111948385	186.3965671	3.043642841	0.674077236	3.807602096	2.85814272	3.808880026	3.973220973	1.036968074	1.781015469	5.242188979
0.647395388	47.08259346	2.849778099	28.99848052	49.23995012	4.970187141	8.893480923	1.704680694	1.956207842	4.643773272	3.994142256	2.656371128	4.306445296	-19.21139069
0.009330155	2.884203359	4.832947252	21.09307515	33.0590329	4.986972746	3.149757577	1.229676013	2.613198548	4.690889244	2.082630747	3.656774397	4.25715588	16.49748208
0.952546638	20.10354953	2.90712554	25.67200139	117.0267139	0.755433137	3.538439364	1.571443619	3.434419828	4.404948915	4.785338451	2.109316111	3.061355983	13.1826058
0.700303143	4.450020179	3.798034925	82.60038759	58.85696424	0.439871947	8.579197844	0.900890546	1.105494626	4.441207318	2.355245681	0.986344686	0.62352512	65.66585585
0.626809063	38.35713235	2.070191131	4.68301596	47.6991698	1.101300851	4.355936123	1.693740683	3.629982693	2.005444544	3.632638094	0.271522597	2.117970498	-4.680995912
0.418165825	17.30337363	2.142115506	76.47483674	117.1464381	4.199467028	8.329682866	1.223297871	0.359488311	0.449417104	0.277576147	2.463493896	0.163107491	67.32511108
0.624612218	10.34628126	4.197608049	67.86341894	144.5005603	0.540785576	6.788160424	1.615935816	4.577135297	0.907936459	4.241009041	4.596860363	4.867834463	-64.43591046
0.665686522	44.71183717	2.000351496	83.8331714	3.734767241	2.446952596	9.734542476	4.679391546	2.868634852	4.094265861	0.310165602	3.908544343	2.484502888	70.07889979
0.37821921	43.73908126	3.05764906	78.21101176	190.9092155	2.200096068	5.184806615	4.952633888	0.555629697	0.365390777	0.301393987	0.387029697	0.325831686	25.25526445
