N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	M0P0	M0P1	M1P0	M1P1	Class
0	1	0	1	0	0	0	137.7	0	0	0	0	0	1	0	1	0	0	1	0	12.8452927924
0	0	0	1	1	0	0	99.9	0	0	1	0	0	0	1	0	1	0	1	0	39.4562062117
1	0	0	1	0	0	0	203.1	0	0	0	0	0	0	0	0	0	0	0	0	10.1007528167
2	0	0	2	0	0	0	152.7	0	0	0	0	0	0	1	0	1	0	1	1	10.0652135624
1	0	0	1	0	0	0	182.4	0	0	1	0	0	0	1	0	0	0	0	0	48.5425062897
2	0	0	1	1	0	0	449.4	0	0	0	0	1	0	0	0	0	1	1	0	92.3615655789
1	0	0	0	0	0	0	110.4	0	0	0	0	1	1	0	0	0	1	0	0	46.5017022827
1	0	0	1	0	0	0	232.8	1	0	0	0	0	0	1	1	0	0	0	2	22.6607693206
0	0	0	2	0	2	0	219.6	0	1	0	0	1	1	2	0	0	0	0	1	24.4327735576
0	1	0	1	0	1	0	128.4	2	0	1	1	0	1	1	0	1	1	1	1	39.7953306642
2	0	0	2	0	0	0	80.4	0	0	0	1	0	0	1	0	0	0	0	0	23.0588896775
0	0	0	0	0	2	0	182.1	0	0	0	1	1	1	1	0	0	0	0	0	33.1464522794
1	2	0	1	0	1	0	53.7	0	1	0	0	0	1	1	1	0	1	0	0	7.2161942217
1	0	0	1	0	1	0	268.2	0	0	0	0	1	1	1	0	0	0	0	0	76.0968144434
0	0	0	2	2	0	0	172.5	0	0	1	0	0	2	2	1	1	1	1	0	41.756356946
2	1	0	1	0	1	0	460.8	1	0	0	0	1	2	0	1	1	1	1	0	96.6631439447
1	1	0	1	0	1	0	452.1	0	0	0	0	1	0	1	1	1	0	0	1	80.6916767721
1	2	0	0	0	0	0	155.7	0	0	0	0	2	1	1	1	1	1	0	0	5.44513183043
0	2	0	0	2	0	0	50.4	0	0	0	0	1	0	2	1	0	0	0	0	44.7259538867
1	0	0	2	0	1	0	214.8	0	0	1	0	0	0	1	2	0	0	0	1	23.0819182241
1	1	0	0	0	0	0	10.2	0	0	0	0	1	0	2	1	0	1	0	2	5.61767343576
0	2	0	2	0	0	0	308.1	0	0	0	0	0	2	0	1	1	0	0	1	51.7208742942
2	0	0	0	0	0	0	92.1	1	0	0	0	0	0	0	1	0	0	1	1	7.49479373374
0	0	0	1	0	1	0	429.6	0	0	0	0	0	1	1	0	1	1	1	0	55.2104398654
2	0	0	0	0	2	0	86.4	0	0	0	0	0	1	1	0	0	0	0	1	43.6719507484
0	0	0	1	0	0	0	294.9	1	0	0	0	0	1	1	0	0	1	1	0	66.2274409984
1	0	0	1	0	1	1	384.3	0	0	0	0	1	1	2	0	1	1	2	0	68.0877123693
1	0	0	1	0	1	0	134.1	0	0	0	0	0	1	0	2	0	1	0	0	18.3004455387
1	1	0	1	0	0	0	303.9	0	0	0	0	0	0	0	0	0	0	0	0	55.0552090649
0	0	0	1	0	1	0	71.4	1	0	0	0	1	0	0	0	0	1	0	0	31.9320748815
1	0	0	1	0	0	0	141.9	1	0	0	1	1	1	1	0	1	1	0	0	33.2654395926
2	1	0	0	0	1	0	87.3	0	1	0	0	1	0	0	1	1	0	0	0	3.82211943607
1	0	0	0	1	0	1	425.7	2	0	0	0	0	1	1	0	1	2	0	0	80.8154784787
1	0	0	0	0	0	0	16.2	1	0	1	0	0	0	1	1	0	0	0	0	28.6003958484
2	1	0	2	0	1	0	447.3	1	0	0	0	1	0	1	0	0	0	0	1	99.5278933317
0	0	0	2	0	0	0	114.0	0	2	0	0	1	1	1	0	0	1	0	0	35.0962580594
0	0	0	1	0	1	0	134.7	0	1	0	0	1	1	1	1	0	1	0	0	2.58504467133
1	0	0	1	0	2	0	242.4	1	0	0	0	1	1	2	0	0	0	0	0	21.8749237326
0	1	0	2	0	1	2	95.7	0	0	0	0	1	1	0	1	0	0	1	1	10.7409948025
1	0	0	0	0	0	0	113.4	0	1	0	0	0	1	0	1	0	0	0	1	22.1861854711
1	1	0	1	0	0	0	186.0	0	1	0	0	0	0	0	0	0	0	1	1	0.230579949948
1	1	0	1	1	1	0	397.5	0	0	0	0	1	0	1	0	1	1	2	1	76.4296065796
1	0	0	0	0	0	0	147.3	0	0	0	0	0	1	2	1	0	1	1	0	17.9010280712
1	1	0	1	0	1	0	33.0	0	1	0	0	0	1	1	0	0	0	0	0	10.2780535071
0	1	1	1	0	0	0	364.2	1	1	1	0	0	0	1	0	0	2	0	0	78.9619752142
1	1	0	0	0	0	0	222.6	0	0	0	0	1	1	0	0	1	1	1	1	4.08088582159
0	0	0	0	0	0	0	7.5	1	0	0	0	2	1	1	0	1	0	0	0	33.3663232787
0	0	0	0	0	1	1	427.8	0	0	0	0	1	1	2	0	0	0	0	1	55.9397371309
1	0	0	0	0	2	0	314.7	0	0	0	0	1	0	0	0	0	0	1	0	89.1670282321
1	0	0	2	1	0	0	5.1	0	0	1	0	0	1	1	1	2	0	1	0	45.3448660483
1	0	0	0	0	0	0	461.4	1	0	0	0	2	0	1	1	1	1	0	0	95.0074508923
0	0	0	2	1	0	0	371.1	0	0	0	0	0	1	1	1	0	0	0	0	57.7782265981
1	0	0	1	0	0	0	236.7	0	0	0	0	0	0	2	0	0	0	0	0	48.1360336798
0	0	0	0	0	1	0	147.6	1	0	0	0	0	1	1	0	0	0	0	1	8.73327149986
1	0	0	2	0	1	0	481.2	0	0	1	0	1	1	0	1	0	0	0	0	66.1541619842
1	1	0	1	1	1	0	84.6	0	1	0	0	1	2	1	0	0	0	1	1	40.5078691661
0	0	0	0	0	0	0	43.5	0	0	0	0	0	1	0	0	0	0	0	0	1.6732480626
0	1	0	1	0	2	0	420.9	1	0	2	0	1	2	0	1	0	1	2	1	73.6876562124
0	0	0	0	0	2	0	380.4	0	0	0	0	1	2	1	0	1	1	1	1	85.7495927752
1	1	0	1	0	0	0	378.6	1	0	0	0	2	0	1	0	0	0	1	0	93.1067647433
1	1	0	2	0	1	0	120.3	0	0	0	0	2	1	2	0	0	1	0	0	36.5858346556
0	1	0	0	0	0	0	198.9	0	0	0	0	0	0	1	1	1	0	1	0	4.14299807603
1	0	0	0	0	1	0	455.7	0	1	0	0	0	0	1	0	0	0	1	0	96.6253732709
0	1	0	1	1	1	0	71.1	0	1	0	0	0	0	0	0	0	1	0	0	37.9099994665
0	1	0	1	0	1	0	243.0	0	0	0	0	0	1	1	0	0	0	0	1	67.4728908086
0	0	0	2	0	0	0	63.9	0	0	0	0	0	0	1	0	0	1	0	0	3.62445780576
0	2	0	0	0	1	0	415.2	0	1	1	0	0	0	0	1	1	1	1	1	54.6529567248
0	0	0	1	1	0	0	41.1	0	0	0	0	1	0	0	0	0	1	0	0	14.9105559862
1	0	0	2	0	1	0	301.2	1	0	0	0	1	2	1	0	0	1	1	0	71.7384938179
1	1	0	1	0	0	0	102.9	0	0	1	0	1	0	0	1	0	0	0	0	10.8919375879
1	0	0	2	0	2	0	270.0	1	0	0	0	1	1	1	0	0	0	0	0	50.6935229238
0	0	0	0	0	1	1	272.7	0	0	0	0	1	0	2	1	1	0	1	1	78.0163890681
0	0	0	1	0	0	0	221.7	0	0	1	0	0	2	1	0	1	1	1	0	11.9055565742
1	0	0	0	0	0	0	165.6	1	0	0	0	1	1	0	0	1	1	1	0	24.8711149507
0	0	0	1	0	0	0	94.5	1	0	1	0	1	1	0	0	0	1	1	1	19.0385600019
1	0	0	1	2	0	0	258.6	0	0	0	0	1	0	1	0	0	2	1	0	99.3589419209
1	0	0	1	0	0	0	55.8	0	0	1	0	0	0	1	1	0	0	0	0	6.33078556739
0	0	0	1	0	0	0	228.6	1	0	0	0	1	0	0	1	1	1	2	0	19.1679109224
1	0	0	0	0	1	0	99.3	1	0	1	0	0	1	2	1	0	0	0	2	45.7375324752
2	1	0	1	0	0	1	24.6	1	0	0	0	1	2	0	1	1	0	0	0	46.713557697
0	0	0	1	0	2	0	209.4	0	1	0	0	2	1	0	1	0	1	0	1	1.14790104557
0	1	0	0	0	1	0	469.8	0	0	0	0	0	0	1	0	0	0	0	1	87.7473488632
2	0	0	1	0	1	0	29.1	0	0	1	1	0	0	1	2	1	1	1	1	37.7688035702
1	1	0	2	0	1	0	280.5	0	0	0	0	1	1	2	0	0	0	1	2	87.7723670995
0	1	0	0	1	0	0	306.6	0	1	0	1	1	0	2	0	0	0	1	1	93.4616263191
1	0	0	1	1	0	0	293.1	1	0	0	0	0	0	2	0	0	0	0	1	67.5408226083
2	0	0	0	0	0	0	213.6	0	0	1	0	0	1	1	1	1	0	0	1	31.4609121935
1	1	0	1	0	0	0	22.2	0	0	0	0	1	0	1	0	0	0	1	1	16.5573029094
2	0	0	1	0	0	0	76.2	1	0	1	0	0	0	1	0	1	0	1	1	40.6257159482
1	0	0	1	2	1	2	231.6	0	0	0	0	0	0	1	1	0	0	0	0	27.4356555429
1	0	0	1	0	2	0	378.3	0	1	0	0	1	0	1	0	1	0	2	1	67.8665997218
0	0	0	2	0	0	0	466.2	0	0	0	0	1	1	1	1	0	0	2	0	98.6977885565
1	0	0	1	0	0	0	276.3	1	0	0	0	2	0	2	0	0	0	1	0	81.291275688
1	1	0	1	0	0	0	378.0	0	0	0	0	1	1	0	0	0	0	1	0	95.5506083651
2	0	0	1	0	1	0	3.3	0	0	0	1	1	1	1	1	0	1	0	0	19.1442541153
2	1	0	1	1	0	0	305.1	2	1	0	0	1	1	1	1	1	1	0	0	84.0800670816
1	0	0	1	0	0	0	281.1	1	0	0	0	2	0	0	0	2	0	0	0	64.3952587187
0	0	1	1	0	0	0	458.7	1	0	0	0	0	1	1	0	0	0	0	0	65.4290195971
0	1	0	1	1	2	0	62.1	0	0	0	0	0	1	2	2	0	0	1	0	29.0753694098
1	1	0	0	0	1	0	20.1	1	0	0	0	1	2	1	0	0	0	0	1	13.2140152512
0	0	0	1	0	0	0	189.0	1	0	0	0	1	1	2	0	0	0	1	1	11.9015858005
2	0	0	0	0	0	0	158.1	0	0	1	0	2	1	2	0	0	1	1	0	35.9531306449
0	0	0	1	0	0	0	45.6	0	0	0	0	0	1	1	0	0	0	1	0	10.7906332377
0	1	0	1	0	0	0	149.1	0	0	1	0	0	1	0	0	0	0	1	0	42.0540684593
0	0	0	2	0	0	0	266.4	0	0	0	0	1	0	0	0	0	1	0	1	69.2139537442
1	0	0	1	0	0	0	99.0	0	0	1	0	0	0	0	0	1	1	0	0	33.1788212738
0	1	0	2	0	0	1	411.0	0	2	0	0	1	1	1	0	0	0	0	0	99.7393437864
0	0	0	1	0	0	0	119.1	2	0	0	0	1	0	2	1	1	0	1	0	26.6308324794
1	0	0	0	0	1	0	250.2	0	0	0	0	1	0	1	0	1	0	2	0	64.5873812598
1	0	0	1	1	0	1	51.3	2	0	0	0	0	1	2	0	0	0	0	0	27.7040576627
1	0	0	2	1	1	0	211.5	0	1	0	1	0	0	0	1	0	0	1	1	25.7685315875
0	1	0	1	0	0	0	399.9	0	1	0	0	2	0	1	0	1	0	0	0	77.577191582
0	1	0	0	0	1	1	97.2	0	0	0	0	0	1	0	1	0	0	1	1	36.8620092144
2	0	0	2	0	1	0	17.4	0	0	0	0	0	1	2	1	0	0	1	1	3.61118768749
1	1	0	1	1	0	0	240.6	0	0	0	0	0	0	0	1	0	0	0	0	37.3608758098
1	0	0	0	0	1	0	451.2	1	0	0	0	1	0	1	1	0	0	0	0	54.6944329122
1	0	0	1	0	0	1	304.2	1	0	0	0	0	0	1	0	0	2	0	1	51.7411057191
2	0	0	1	0	2	0	474.3	1	0	1	1	2	2	0	0	1	0	0	0	95.5723644787
1	0	0	1	0	1	0	398.1	0	0	0	0	1	0	0	0	0	0	1	0	92.9311857049
1	0	0	1	0	0	0	136.2	0	1	0	0	0	0	0	0	0	0	1	1	38.8039944313
1	1	0	0	0	1	0	70.5	0	0	0	0	0	1	1	0	1	0	0	1	4.62213609814
1	0	0	0	0	0	1	179.1	0	0	0	0	0	2	1	0	0	0	1	0	15.3834913048
2	0	0	2	0	0	0	299.4	0	0	0	1	0	0	1	0	0	1	0	1	68.6234655581
2	0	0	1	0	0	0	331.8	0	0	1	0	1	1	1	0	0	0	1	1	77.0530120049
1	0	0	1	1	1	0	261.3	0	0	0	0	0	0	1	0	0	1	0	1	82.8247082649
2	1	0	0	0	0	0	426.0	0	0	1	0	2	0	1	1	1	1	0	1	90.0123650194
0	0	0	1	0	0	1	451.5	0	0	0	0	1	0	1	0	1	0	0	1	68.9919073302
0	0	0	2	2	0	0	248.4	0	0	0	0	1	0	1	0	0	0	0	0	91.8170841659
0	1	0	2	0	0	0	42.0	1	0	0	0	1	1	1	1	0	0	0	0	6.44557461491
2	0	0	2	0	0	0	27.6	0	0	0	0	0	0	1	1	0	0	0	0	18.3199181924
1	0	0	1	0	0	0	191.1	1	0	0	0	0	0	1	0	2	1	1	1	2.50660892577
2	1	0	0	1	1	0	17.7	0	0	0	0	1	0	1	0	1	0	0	1	4.7049974169
1	0	0	1	0	2	0	387.9	0	0	0	0	0	1	2	0	0	2	0	0	77.2195862316
2	0	0	1	0	1	0	291.9	0	0	1	0	2	0	1	1	0	0	1	0	61.5286815965
1	0	0	0	1	1	0	273.0	0	0	0	0	0	1	1	1	0	0	0	0	80.7574109882
0	0	0	2	0	1	0	147.9	0	0	0	0	0	0	1	0	0	0	0	1	15.1214981989
1	0	0	1	0	1	0	353.7	0	1	0	0	1	0	1	0	0	1	0	0	69.5843330052
0	1	0	1	0	1	0	98.1	0	0	0	1	1	0	2	2	0	0	0	0	30.6060734292
0	1	0	1	0	0	0	389.7	0	0	0	0	1	0	1	0	0	0	0	1	77.0356254446
2	0	0	1	0	0	0	136.5	0	0	1	0	2	0	0	2	1	1	1	1	8.30795440569
0	0	0	1	0	0	0	408.9	1	0	2	0	0	0	0	1	0	1	0	1	95.8959390377
1	0	0	2	1	0	0	164.7	0	0	0	0	1	1	2	2	0	0	0	1	9.98817668054
0	1	0	1	0	2	0	157.8	0	0	0	0	0	1	1	0	0	0	1	1	21.7356506122
1	0	0	2	1	1	0	468.9	0	0	0	0	1	1	0	0	1	0	0	0	81.7925944856
1	0	0	0	0	1	0	312.6	0	1	0	0	0	0	1	1	0	0	2	2	75.1690935988
0	0	0	1	0	0	0	419.4	0	0	0	0	0	1	0	0	0	0	0	0	71.1815036149
1	1	0	1	1	1	1	28.8	1	0	0	0	0	1	1	0	2	2	0	1	5.59831088722
2	1	0	1	0	0	0	308.4	0	0	0	0	2	0	0	0	0	1	0	0	87.8555048666
2	1	0	1	0	0	1	18.0	1	0	0	0	0	2	1	0	0	1	0	0	2.772060724
0	0	0	2	0	1	0	93.3	2	0	0	0	1	1	2	0	0	0	2	0	19.9384071636
1	0	0	1	0	1	0	73.5	1	0	1	0	2	1	1	0	1	0	0	0	7.85620636396
0	1	0	1	0	0	0	244.8	0	0	0	0	2	1	1	1	1	0	0	1	97.5479416761
1	0	0	2	0	2	0	93.6	1	0	0	0	0	1	1	0	0	0	0	0	8.94786067783
1	2	0	1	0	1	0	375.6	0	0	0	0	1	0	1	1	1	0	0	0	93.0432899237
1	1	0	1	1	1	0	82.2	0	1	0	0	1	1	1	1	0	0	0	0	21.5277353609
1	0	0	1	0	1	0	454.2	0	1	0	0	0	0	1	1	1	0	0	1	66.0554044309
1	0	0	0	1	0	0	140.1	0	0	0	0	0	0	2	1	0	0	0	0	28.531321348
1	0	0	2	0	0	0	208.8	0	0	2	0	0	0	0	0	1	0	0	1	1.71225215009
0	0	0	0	0	0	0	412.5	0	1	0	0	0	1	0	0	0	0	1	1	92.8366235141
1	0	0	1	0	0	0	78.9	0	1	0	0	0	2	2	0	1	1	0	1	30.0596293547
0	1	0	0	0	1	0	315.0	0	0	0	0	1	0	2	0	0	1	0	0	98.3878153979
0	0	0	2	0	1	0	166.5	0	0	0	0	0	0	2	0	1	0	0	1	23.9492783778
1	0	0	2	0	0	0	14.1	0	0	0	0	0	2	0	0	1	1	0	1	0.0800693745062
1	0	0	0	0	1	0	482.4	0	1	0	0	1	0	1	0	0	0	0	0	73.7877745533
1	0	0	0	0	0	0	303.6	0	0	0	0	0	1	2	0	0	0	1	0	78.2017844662
0	0	0	0	0	0	0	8.4	0	0	0	0	0	0	2	0	0	0	1	0	35.3996825042
0	0	0	0	0	0	1	202.5	1	1	0	0	2	0	0	0	0	1	0	1	39.3971896336
0	0	0	2	0	1	0	363.6	0	0	1	0	0	1	2	1	0	0	1	0	64.7335634413
0	0	0	1	0	0	0	469.2	2	0	1	0	0	0	1	1	0	0	0	0	76.8273386461
1	0	0	0	0	0	0	239.1	0	0	0	1	1	0	1	0	0	1	1	1	40.1419498544
0	0	0	0	0	0	1	250.5	0	0	0	0	1	0	2	1	1	0	0	0	50.4965004602
0	0	0	0	1	1	0	442.5	0	1	0	0	0	1	1	0	0	0	0	0	76.5602460325
0	0	0	0	2	0	0	324.6	0	0	0	1	0	0	0	0	1	1	1	0	61.0278233796
2	0	0	1	0	0	0	454.8	0	1	0	0	2	1	0	0	1	0	0	1	64.021359875
1	0	0	2	0	2	0	185.7	0	1	0	0	0	0	2	0	0	0	1	0	35.5054246794
0	0	0	0	0	1	0	150.9	0	0	0	0	2	0	1	2	0	0	1	0	7.1979525687
1	0	0	0	0	1	1	471.0	1	0	0	0	1	0	0	0	0	0	0	0	96.0982203211
2	0	0	1	0	0	0	231.9	0	1	1	0	0	0	0	1	1	1	0	0	7.34515337183
1	1	0	0	0	0	0	46.5	0	0	1	0	1	1	0	0	0	0	0	0	23.6049054521
0	0	0	1	0	0	0	475.2	0	1	0	1	1	1	1	0	0	1	1	1	67.8432183454
0	0	0	1	0	0	0	42.6	0	0	0	0	1	1	1	0	1	0	1	1	48.9667586419
0	0	0	1	0	1	0	35.7	1	0	0	0	1	1	1	1	0	0	0	0	38.0829043627
1	1	0	1	0	0	0	213.0	0	1	1	0	0	0	1	0	1	0	0	0	34.3748928178
1	1	0	1	0	1	0	89.4	0	1	0	0	1	1	1	0	0	1	0	1	38.6051168997
0	0	0	1	0	0	0	309.3	0	0	0	0	1	1	0	0	0	0	1	1	70.7255324168
1	1	0	0	0	1	0	74.7	0	0	0	0	1	1	1	2	0	0	0	0	18.1538074947
0	1	0	0	0	1	0	360.6	0	0	1	0	2	0	1	1	0	1	1	0	60.9716220705
2	0	0	0	1	1	0	41.4	0	0	1	0	1	0	1	1	1	0	0	0	7.96171664923
1	1	0	2	1	0	0	39.0	1	0	0	0	1	0	1	1	1	0	1	1	14.2338593905
2	0	0	1	0	0	0	181.5	0	1	0	0	0	1	0	1	0	0	1	0	13.6126012845
1	0	0	0	0	0	0	381.3	1	0	0	0	1	2	1	1	1	1	0	0	70.1485714663
1	0	0	1	0	0	0	318.9	0	0	0	0	1	2	2	1	0	0	0	1	67.2203078359
1	1	0	1	0	1	0	283.5	0	0	1	0	0	0	0	0	0	0	0	1	77.7043932154
0	0	0	1	1	1	0	261.6	0	1	0	0	0	0	1	0	0	2	0	1	73.9530273602
1	1	0	0	0	0	0	444.9	1	0	0	0	0	0	2	0	0	1	0	1	75.0062658097
1	0	0	0	0	1	0	369.6	0	0	1	0	0	0	2	1	1	1	0	0	85.6194379062
1	0	0	1	0	0	1	459.3	0	0	0	0	1	0	1	0	1	1	0	0	67.3428207674
1	0	0	0	0	1	0	441.3	0	0	0	0	0	1	1	1	0	0	1	0	69.282782433
0	0	0	1	0	2	0	334.2	1	0	1	0	2	1	2	0	0	0	0	2	59.5187335637
1	0	0	0	1	0	0	393.6	0	0	0	0	1	0	0	0	0	0	1	0	99.8725850309
0	1	0	2	0	1	0	473.7	0	0	0	0	0	1	2	1	0	0	2	0	60.9716147957
0	1	0	0	0	0	1	65.1	1	0	1	0	1	0	1	2	0	0	1	1	14.0557966965
1	0	0	1	0	1	1	458.1	1	1	0	0	1	0	2	1	0	0	1	0	94.7533422328
1	1	0	1	0	0	0	449.1	0	0	2	0	0	0	0	0	1	0	0	1	92.1154762446
1	0	0	2	0	1	0	387.6	0	0	0	1	1	0	1	0	1	0	0	0	54.4926285251
1	1	0	1	0	1	0	280.2	0	0	1	0	1	1	1	1	1	0	0	0	60.4927747182
2	0	0	2	1	0	0	177.0	0	0	0	0	1	0	1	0	2	1	1	1	8.28283274687
1	0	0	1	0	2	0	16.8	0	1	1	0	1	1	1	0	1	0	1	0	36.1788500614
2	1	0	1	0	0	0	281.7	0	0	0	0	1	1	1	0	0	2	1	1	94.6813672934
2	0	0	1	0	2	0	413.4	0	0	0	0	1	0	1	1	1	1	0	1	65.7864127548
1	1	0	1	1	0	1	6.9	1	0	1	0	0	1	2	0	0	0	2	0	39.4343479142
0	0	0	0	0	0	0	4.5	1	0	0	0	0	2	1	1	0	0	1	0	37.4174539924
1	0	0	2	0	0	0	130.5	1	0	0	0	0	1	0	0	0	1	0	0	26.0628908094
2	1	0	1	1	0	0	56.7	0	0	0	0	0	0	1	1	1	0	0	2	0.419907240863
1	0	0	0	0	1	0	249.6	0	0	2	0	1	0	1	0	1	1	0	1	85.6467273765
0	0	0	1	0	0	1	432.6	0	0	1	1	1	0	0	0	0	0	0	0	82.1970086573
1	2	0	1	0	1	0	385.8	0	0	0	0	1	1	0	1	1	0	1	1	54.9818644819
1	0	0	2	0	0	0	433.2	1	0	0	0	0	1	0	1	1	1	1	0	63.1000898432
0	0	0	1	0	0	0	394.5	0	0	0	1	0	0	1	1	1	0	1	0	70.7103552653
1	0	0	0	1	1	0	23.7	0	1	0	0	0	0	1	1	0	1	0	1	0.0687579350153
0	0	0	1	0	1	1	43.8	0	0	0	0	1	0	2	1	2	2	1	1	21.1723850983
0	1	0	2	0	1	1	452.7	0	0	0	1	0	0	0	1	1	2	1	0	53.3718727377
1	1	0	1	1	0	0	361.5	0	0	1	0	1	0	1	0	1	1	0	0	78.7435553379
1	0	0	1	0	1	0	221.1	1	0	0	0	0	0	2	0	0	0	0	0	21.6001540514
1	0	0	0	0	1	0	387.3	1	0	0	0	1	1	1	0	0	0	0	0	80.1225155082
1	0	0	1	0	1	0	295.2	0	0	0	0	1	0	0	0	1	0	0	0	76.7433408003
1	1	0	1	0	1	0	144.9	0	0	0	0	0	0	1	0	1	0	2	2	48.0494857333
1	0	0	1	0	1	0	32.7	0	1	0	1	0	0	1	0	0	0	1	1	0.641345120657
2	0	0	1	0	0	0	132.0	0	0	0	1	0	0	0	0	0	0	0	0	26.4701615344
0	1	0	0	0	0	1	42.3	0	0	1	0	2	0	2	1	0	0	0	0	24.0958993718
1	1	0	1	0	1	0	381.0	1	0	0	0	2	0	2	0	0	0	0	0	50.1297144609
2	1	0	2	0	0	0	38.7	0	0	1	1	1	1	2	0	0	0	0	0	33.4521414681
0	0	0	1	0	1	0	325.5	0	0	0	0	0	0	0	1	0	0	0	1	50.1010596783
2	1	0	1	1	0	0	31.8	0	0	0	0	0	0	1	0	0	1	0	0	4.59551857772
0	0	0	1	0	0	0	345.3	0	0	1	0	0	1	1	0	1	0	0	1	92.8800366303
2	0	0	0	0	0	1	217.2	0	0	1	0	2	0	1	0	1	0	0	0	7.40644282255
0	1	0	1	0	1	1	185.1	1	0	1	0	2	0	1	0	0	0	0	0	29.7296146976
1	0	0	1	1	0	0	212.4	0	0	0	0	1	1	1	0	1	0	1	0	17.3424929674
0	0	1	1	0	1	1	108.0	1	1	0	0	1	0	0	0	2	0	1	0	30.3096473213
0	0	0	0	0	0	0	129.9	0	0	1	0	0	0	2	1	0	0	1	1	20.3885334269
2	1	0	1	1	0	0	89.1	0	0	0	0	1	0	1	1	2	1	0	1	49.096704628
1	0	1	1	0	0	0	47.1	0	0	0	0	1	0	1	0	0	0	1	1	43.1948646802
1	0	0	1	0	0	0	77.4	0	0	0	0	0	1	0	0	0	0	2	1	13.0153982677
2	0	0	1	0	0	0	34.2	0	0	0	0	0	0	0	0	0	0	0	1	19.2210757584
0	0	0	2	0	0	0	253.8	0	1	0	0	0	0	1	0	0	0	1	0	69.3301163319
1	1	0	1	1	0	0	411.9	0	0	1	0	1	0	2	1	0	0	1	0	80.6425228441
0	0	0	0	0	0	0	312.9	0	0	0	0	1	0	2	1	0	0	0	1	65.9972687741
0	1	0	2	0	0	0	196.8	0	0	0	0	2	2	2	0	1	0	1	0	0.530800617416
0	0	0	2	0	0	0	208.2	0	0	0	0	1	0	2	0	0	0	0	0	10.1208213367
0	0	0	1	0	2	0	179.7	0	1	0	0	0	1	1	1	2	0	0	0	22.8706791024
0	0	0	1	0	0	0	251.7	0	0	0	0	0	1	1	0	0	1	0	0	63.2481957497
1	1	0	1	0	0	0	455.1	0	0	0	1	0	1	1	0	0	0	2	0	72.7967426033
2	2	0	0	0	1	0	428.7	0	0	0	0	0	1	0	0	1	0	0	0	75.5915434895
0	1	0	0	0	1	1	78.0	0	0	0	0	0	1	2	0	0	2	1	1	5.51273997679
1	0	0	1	0	1	0	204.3	0	0	1	0	1	1	1	0	0	0	1	0	0.543996862123
1	0	0	0	0	1	0	166.2	0	0	1	0	0	1	0	1	0	0	0	0	38.4440031779
1	0	0	1	0	2	0	144.0	0	0	0	0	0	0	1	0	0	0	1	1	19.0600647235
1	0	0	0	0	0	0	57.6	0	1	0	0	1	0	1	1	0	0	0	0	45.7070070239
1	0	0	1	0	0	1	14.4	1	0	1	0	1	1	2	0	0	0	0	0	39.8802527175
1	0	0	2	0	0	0	222.3	0	0	0	1	1	1	2	2	0	0	1	1	2.8948597637
1	1	0	1	0	0	0	450.6	0	1	0	0	1	1	0	0	1	0	1	1	62.9933117983
1	0	0	1	0	0	0	297.0	0	0	0	0	1	0	1	0	0	1	0	1	92.4179501123
0	0	0	1	1	0	0	393.0	0	0	0	0	1	0	1	0	0	1	1	0	62.6018857886
2	1	0	0	0	0	0	229.8	0	0	0	0	1	0	1	0	0	0	0	1	9.81448966023
1	0	0	0	0	0	0	357.6	1	0	1	0	0	0	1	1	0	2	0	1	59.2537201679
1	0	0	2	0	0	1	170.4	1	0	0	1	1	0	0	0	0	0	1	0	42.9255960101
2	0	0	1	1	0	1	438.0	0	0	0	0	0	1	0	0	0	1	1	0	51.1820665792
0	0	0	2	0	0	0	306.9	0	0	0	0	0	1	0	1	0	1	0	0	77.4551721171
1	1	0	1	0	0	0	457.5	0	0	0	0	1	1	1	1	0	1	1	0	60.892334369
0	0	0	1	0	0	0	352.5	0	0	0	0	1	0	0	0	0	0	0	0	53.6022424566
0	0	0	1	0	2	1	120.0	0	0	0	0	1	1	0	1	0	1	1	1	14.685388543
0	0	0	1	0	1	1	205.8	0	0	0	0	0	2	2	0	1	0	1	0	11.0484842361
1	0	0	1	0	1	1	187.8	0	0	0	0	0	0	0	1	0	0	0	0	8.82086914367
0	0	0	2	0	0	0	371.7	1	2	0	0	0	0	1	0	1	1	0	0	56.0051814784
1	0	0	1	0	0	1	80.7	0	1	1	0	0	0	1	0	0	1	1	1	47.5809830307
0	0	0	1	1	1	0	441.9	1	0	0	0	1	0	1	1	0	0	0	1	98.4206686344
1	0	0	1	0	0	0	386.4	0	0	0	0	2	1	2	1	1	2	0	0	96.002612655
0	1	0	0	1	0	0	69.9	0	0	0	0	0	0	2	0	0	0	0	1	12.262780204
1	0	0	2	0	0	1	112.8	1	0	0	0	0	0	0	0	0	0	0	0	16.131285146
1	0	0	1	0	0	0	228.0	0	0	0	0	1	1	2	0	1	1	0	0	45.3104070883
1	0	0	2	0	0	0	356.1	0	0	0	0	0	0	0	1	1	0	0	1	94.9266560379
2	0	0	1	0	2	0	267.9	1	0	0	0	1	0	0	0	0	0	0	1	56.2486095195
2	0	0	0	0	0	0	358.5	1	0	0	1	2	0	1	0	1	0	1	2	59.3816554578
1	1	0	1	0	1	0	388.5	0	0	0	0	2	1	1	1	0	0	0	1	64.1912446504
