N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
0.426954102	14.20499074	2.866294416	66.30499607	27.5	1.652435099	5.688093948	4.98390533	33	4.711460974	1.882616008	3.22	140.2	0.49
0.029005518	15.60247864	2.991692464	56.24021061	131.2	1.557873659	2.117297982	0.750445556	29	1.704491707	4.641712687	4.41	186.8	-1.11
0.696036797	2.865042309	2.821029195	63.92265877	132.7	1.57509963	2.941217808	2.373693799	35	2.709921821	3.430311232	0.20	74.7	0.09
0.202933279	49.90997975	2.247489526	45.0288653	26.9	1.119243309	5.300502117	3.992343926	44	0.026904677	1.213760919	3.15	22.3	-1.26
0.988845137	13.95928914	1.69878535	49.70019435	24.4	3.843777836	7.487144726	1.796783605	13	1.164306103	1.648324062	3.03	131.6	0.58
0.947367571	47.90825331	4.229554486	20.2699305	89.1	3.397811493	5.022882673	2.894957944	29	0.503830773	0.821517785	0.16	89.4	1.09
0.918953656	26.00049863	4.866846805	52.62253705	172.5	1.945978483	7.581023422	0.550513428	46	3.477329932	0.368815011	4.21	1.0	1.39
0.060070348	12.63757223	3.919430325	8.090564056	12.3	0.448055586	5.435308083	0.113280327	20	4.208516968	1.821519131	2.95	360.5	-0.06
0.52765947	4.857504559	3.38267686	23.8793802	87.0	3.968468166	0.762390269	1.582288841	30	1.273043059	4.293774733	1.46	367.7	-1.14
0.472647059	18.28479942	2.395063998	27.80134948	166.8	1.154455209	3.429735031	3.393709556	29	3.639006556	2.658650218	2.37	284.7	0.50
0.934081531	30.33095007	4.233369704	39.08570508	89.8	1.027132756	5.367991937	1.079565361	38	0.081826368	4.145188997	1.85	7.7	1.10
0.248309462	47.97391112	4.669594078	47.32612426	136.2	0.344680817	8.557822272	0.543975866	12	4.986579914	0.083543988	3.80	385.7	-0.05
0.753151467	48.13818155	1.106896511	50.20992678	82.2	2.308465465	9.796701584	2.917381668	39	3.84677597	3.063116041	4.10	256.8	0.00
0.214523477	48.70232826	1.764368189	45.98002192	26.2	4.342031954	3.179607289	1.660376932	12	0.873447575	4.680898027	2.18	350.2	-1.07
0.395824132	20.5296218	2.818196383	52.46768277	26.4	0.583822074	1.616275312	4.564183773	49	3.256377828	4.574752628	3.85	128.6	-0.77
0.724119576	44.6799579	4.659525394	81.95566202	176.9	3.995112165	2.274752036	0.983589152	34	1.263294303	3.610251083	3.73	96.7	-0.11
0.1871041	20.50512348	3.570944743	65.15791203	5.5	0.517084322	2.384612776	0.500942233	20	2.746197728	2.448456609	1.76	57.7	1.30
0.210404815	23.04265024	4.540899567	9.574089806	176.7	4.686082527	4.17577998	1.218008229	45	4.506441827	4.38221562	0.57	294.4	-0.17
0.692426251	46.31279079	0.416116263	52.97935713	112.2	1.562283203	0.806473791	0.764125199	16	2.825930315	3.977222667	1.21	246.3	1.27
0.720439883	15.8752588	4.87355971	34.38298599	191.1	3.734066455	3.415472996	3.433234706	38	0.541770364	1.133316583	2.16	254.4	-0.96
0.825217656	18.14822991	1.416823334	16.9032776	17.7	3.254547924	6.844610811	4.274607052	17	0.088978802	3.199751135	2.73	55.9	0.16
0.052890684	5.142269473	2.834201477	74.68904801	106.5	0.083700533	2.695761923	4.81338568	49	3.899899902	4.080057126	4.04	168.9	0.10
0.017111933	17.21514102	1.728821368	15.00939106	114.1	2.114721706	5.84865604	0.348319351	28	2.787819581	4.919372679	0.87	382.1	-0.47
0.766388319	26.99758345	0.217449762	74.22964436	127.9	3.679094851	7.407225952	3.549287202	5	0.547542135	2.131760365	4.88	349.5	-1.41
0.709498161	36.00278449	4.575007268	19.91000779	56.6	0.601000451	2.088431268	4.87949214	32	0.684273316	4.005086364	2.53	198.5	-1.37
0.665090188	7.757491607	2.456634343	55.36828405	171.2	2.636432562	4.049492945	1.945988328	22	4.8818182	0.658615572	4.70	1.4	1.14
0.632452009	48.3041977	1.623122899	78.11172032	56.9	0.202395616	6.697318405	1.738927991	50	2.161617405	1.079044966	4.83	161.3	-1.34
0.874648138	49.0398095	4.714668755	25.55084134	169.9	3.336581866	5.753078255	4.20341706	13	1.907348107	1.287474297	1.03	256.6	-0.36
0.906175167	13.31843097	4.357438112	12.77238782	20.3	3.843288285	7.978795676	3.523493004	38	1.424770206	0.333300962	2.14	315.1	1.39
0.01278801	1.623491212	0.699292978	33.0282322	177.8	3.291552284	5.065117684	3.751913316	42	3.29151777	4.164611381	2.67	179.6	-1.38
0.039944145	8.386960687	2.502458484	93.39699045	97.2	3.650374472	3.31945677	3.17283937	5	4.875076647	0.327933956	0.21	275.7	0.10
0.574766898	14.99641995	0.993317248	45.40891689	184.4	3.104415064	6.14878797	4.47615277	49	1.192505134	0.86624434	0.99	354.7	-0.65
0.974835295	20.38480192	4.633728774	68.30323291	55.7	4.063159035	3.75639622	0.448831166	45	1.232796253	1.945835288	4.34	365.0	1.39
0.794105444	30.58467947	3.604539162	45.2960531	176.1	4.656819056	7.586422591	4.884904789	18	1.944364256	1.441800278	0.42	132.1	1.11
0.639983242	26.0181686	1.410198204	59.84734357	64.4	3.52902464	5.183141654	0.669093757	8	0.483017991	3.081539234	3.96	61.0	-1.19
0.401617735	45.02119658	3.647382072	14.50433746	182.2	4.217882959	5.706654126	3.822484004	49	3.357223228	3.694381705	2.73	282.6	0.86
0.665408595	9.7413164	3.308012266	36.91282319	105.7	0.96316533	6.13847943	1.199414717	49	3.767154038	1.948620493	1.72	278.8	0.09
0.404574338	17.23113318	0.798951941	30.50846094	177.8	4.887599476	4.967809623	2.062605707	22	1.090598789	3.51602336	4.27	264.5	1.39
0.751501746	33.13000872	0.758105977	58.06481813	197.4	3.477300188	0.867104096	1.544948311	37	0.203796603	3.350436137	0.67	45.4	1.11
0.845873371	27.15888523	2.202770454	34.15596305	100.0	2.87701849	5.91135645	3.892256239	45	4.638978335	1.30202839	2.22	295.2	0.88
0.836290777	7.144961583	1.668636057	39.24302571	163.3	1.096557397	1.75793461	0.288104228	14	4.17761449	4.853981486	4.96	118.0	-0.77
0.754528176	22.38419461	4.102759913	1.595435484	163.0	1.823322846	3.650392978	4.398851378	7	2.295524512	1.904657239	4.01	325.6	-0.48
0.406763562	18.99857941	0.031486526	32.02588465	85.9	1.60847511	6.568451391	1.029257658	49	2.319700498	2.556178197	1.22	47.2	-1.10
0.426253104	17.61711628	4.374787607	89.29054066	119.9	3.358703666	6.18149041	1.024924658	37	1.026549843	1.60919981	1.00	6.3	0.97
0.762958159	14.2560134	4.360227723	41.42045719	101.4	0.43208377	7.777876989	4.156660119	17	1.08593067	4.773472308	1.73	146.5	0.51
0.470211523	7.463726712	4.467625585	51.7777718	197.6	3.600247002	4.711466595	2.844390599	17	3.557510093	2.89737694	1.45	391.3	0.82
0.921104255	18.39578667	2.761703649	35.03064503	33.9	0.094416588	8.671003289	2.980801059	13	3.180757636	3.401424316	3.09	292.5	-1.29
0.042149065	3.933646321	2.969438034	26.76025693	72.0	4.460532126	0.26130008	1.296355332	7	2.711401751	3.366889141	1.73	172.4	-0.53
0.741527599	33.83696082	3.632874906	77.74987239	106.4	1.424671834	0.37179234	2.824363481	44	2.377246866	1.174346256	1.11	192.8	-1.31
0.593549247	27.60790864	0.551292776	56.35257083	168.8	0.860457927	8.490614256	4.552614315	24	0.380796749	0.869271185	0.42	149.0	-1.18
0.137151201	15.50225807	1.387090363	35.72768878	174.5	3.117246846	3.968851033	1.19225046	21	0.61416603	2.912362424	3.57	0.4	1.28
0.035043113	10.83075886	1.37650287	47.0824123	9.9	2.100073399	6.81764686	4.358719078	6	0.564604433	4.306664355	0.71	233.8	1.23
0.13907609	1.774777739	1.014147036	85.67531944	20.8	1.5035141	9.979564968	0.371595946	16	4.382171704	0.345548687	3.62	153.4	-0.32
0.150015794	8.505925275	2.277521763	99.50895239	165.8	1.25882597	7.171539537	2.259781759	43	0.016309364	1.85214754	0.71	374.8	-1.40
0.675461673	45.30146861	1.872995145	94.7678114	6.5	3.546357519	8.947773905	4.279891954	24	4.427561854	1.652396305	0.94	7.6	1.25
0.22755858	24.48304096	0.814864238	16.23965457	163.3	4.093255874	5.336486033	3.761793109	40	4.485717157	0.434809686	3.74	389.1	0.44
0.487605602	21.9434735	4.055406953	89.82706778	168.3	0.502745508	9.714038695	4.646869701	50	2.993379214	4.232267316	1.33	222.2	0.16
0.994865654	22.1669322	3.217729042	92.30704885	85.6	2.495868767	4.069944599	3.792340946	34	2.461530925	3.39483919	0.32	127.2	1.08
0.911674583	1.132616205	1.187234231	67.26077016	147.7	3.758695242	7.579773826	3.041949394	30	4.195476439	2.517998418	2.82	193.0	-1.21
0.483539041	44.20858705	4.604307618	61.02357505	110.7	2.092864898	2.234994593	2.103140679	45	3.035250515	2.351038351	0.54	191.2	-0.46
0.774832424	22.91796395	0.015796588	53.35761296	148.5	4.513215195	7.815044342	0.970176914	38	0.23499692	4.079187595	2.01	364.1	0.59
0.361284685	14.94059869	0.156042528	2.852833884	25.1	4.504854026	9.679797316	0.562495049	22	3.981715263	0.091038788	2.44	379.5	-0.26
0.042142493	41.66083746	2.909178387	15.95716894	69.6	0.667118396	0.742449599	1.903062483	31	0.441509863	2.764505091	0.81	198.0	-1.08
0.887627572	7.963348382	2.442093501	27.77206497	83.7	4.224158031	9.741789732	3.424400285	31	4.848693779	3.760743591	3.83	345.9	1.24
0.608795039	36.58788762	0.961632799	49.91857381	171.0	1.627103426	0.571562008	1.359249249	32	1.989936052	0.055857957	3.86	360.6	-0.17
0.245813793	24.63020856	2.456418636	66.02999424	132.3	1.310600692	2.57144313	1.454109538	44	3.305703932	1.535268538	1.77	123.9	-1.15
0.841465091	24.94436464	1.238396275	34.98896271	51.8	4.891002473	6.419411197	1.759858404	36	2.943741418	4.602438909	3.55	195.5	1.41
0.647540307	30.79581191	4.08540052	98.98759804	127.4	1.961242235	1.469525029	1.974666473	19	3.995499715	3.480529351	3.77	258.7	1.37
0.408218536	49.98227984	2.821616547	79.79232506	149.2	0.013242064	3.710635947	1.49392418	6	2.505500219	0.74999968	2.88	337.6	-1.13
0.142078017	13.16926627	1.5342319	91.07577613	81.2	2.162572711	8.893894039	1.380248967	10	3.883670899	3.650001364	0.00	349.1	-1.31
0.475227677	48.07071721	0.947508398	65.10770989	170.0	1.539134525	8.674506195	3.456656724	32	0.955609283	3.084939134	3.07	12.6	1.07
0.906056947	41.25166167	1.50429993	17.49822074	135.3	1.865228508	8.156741262	1.070197486	30	4.693763342	4.975123059	1.93	85.8	-1.38
0.127170038	22.26850575	0.449830859	20.70421135	134.4	1.823293702	2.813805772	0.68534278	30	0.27326281	0.63668866	1.02	26.2	1.36
0.072155993	30.59677915	2.095611419	68.89177322	30.1	2.496155668	5.006054343	1.198826706	34	4.022822206	2.394533287	3.77	138.7	1.34
0.902971345	23.5725682	3.546082412	23.83722925	132.7	3.876487701	1.060423283	2.38632385	50	3.301307124	4.138091836	4.24	106.1	0.13
0.609043468	20.09200265	3.139233095	79.54401998	20.7	2.20794874	7.051226161	1.045208256	50	2.455688709	1.493607704	1.97	251.7	1.32
0.278313444	37.43959957	2.913439426	27.71807219	40.9	0.18283556	7.482617122	2.427552163	9	0.463563705	1.880099115	2.55	188.5	1.03
0.546358649	28.74768478	2.407591101	84.2050882	173.9	0.167319146	7.663032707	3.165880669	39	3.368852526	4.31098806	0.66	309.3	1.14
0.230953782	30.88931814	0.736286713	2.051184903	191.9	3.740973889	2.760721008	3.225606525	31	2.481909327	1.387100179	3.85	335.4	-0.01
0.294836736	46.12728226	4.107448302	48.937682	60.8	3.218694557	0.790488315	3.600379588	24	3.04196622	4.112211742	4.89	382.6	0.13
0.312573416	46.18637209	1.521496636	55.91726373	31.4	3.613534916	2.820725594	1.571728647	35	3.502257801	1.181190047	2.86	179.1	-1.06
0.517827206	34.63388085	0.58106771	72.01011328	9.6	0.577568721	2.099808671	0.210390331	21	0.833740677	0.950023084	4.65	386.0	-0.47
0.503246374	18.63280563	3.310560381	37.03560403	74.4	4.153956697	8.346094026	0.138364734	23	0.804416114	4.892816983	0.85	231.3	-0.55
0.551862642	8.190745991	0.955167536	23.88401877	109.1	3.419147249	3.792280326	1.039840166	23	3.272094262	2.120082155	0.85	237.9	-0.06
0.847897827	19.23103626	0.705603742	48.07553886	181.4	3.590253332	3.714439846	4.937934745	25	4.920839615	1.170490688	0.86	214.1	1.36
0.798313198	14.11281078	1.695444843	45.25909675	49.6	4.054176396	1.486836714	2.32692419	21	0.210105945	0.083311889	0.33	174.7	-0.59
0.488239603	33.04840245	1.330496453	71.02596962	6.2	2.836745917	8.557368925	0.462262491	11	3.093363249	2.852976696	2.93	281.7	-0.33
0.037828407	20.12046372	1.357139496	19.27004029	42.3	0.071954527	2.049793564	0.948329932	37	2.283156847	4.550211291	1.06	38.0	1.26
0.227464785	14.07355391	4.665804887	23.18598477	142.0	0.125291583	2.469381235	4.394254866	20	1.093860576	3.493238005	0.52	311.1	-1.07
0.076675931	34.29746367	4.695540946	5.389946149	29.9	1.21701422	2.321039118	1.071463895	5	1.30830256	3.546353143	0.59	285.5	-0.56
0.537924704	9.982322648	4.38906262	65.98940187	71.6	3.059568912	7.411086846	2.40425515	8	0.097324536	1.421973768	4.78	286.5	-1.39
0.14095072	10.00018107	4.671462526	69.32892564	12.5	2.07034333	1.281678992	4.969550015	49	1.633914508	3.334778423	0.70	68.9	0.75
0.776713268	5.821948116	4.905418073	47.6415912	163.1	3.960751044	2.349128564	2.641339194	13	1.384802695	4.5620597	3.05	387.0	-1.37
0.332099526	0.479055408	3.920863953	35.58338491	69.6	1.130628294	0.693757495	3.048332735	49	1.668439955	4.84572103	2.32	336.1	-0.94
0.350116359	10.64471832	3.404481719	39.42683726	32.1	3.823391036	7.762619488	4.705689141	7	2.134336011	3.346831582	2.34	31.3	0.91
0.50804704	28.12920326	3.825492905	27.15329634	30.5	3.208898083	4.642772137	2.849092088	40	1.096852422	4.716349505	1.16	189.3	1.41
0.033987995	25.79078206	2.038712255	68.74022495	3.2	2.214733732	1.052509297	2.652993116	43	3.173996559	3.368305625	3.92	354.1	0.14
0.795637488	0.255129599	4.807053047	87.62440852	10.3	2.152880401	2.353929218	1.414656388	25	1.838379095	1.134069021	4.96	334.9	0.66
0.654361837	13.39033212	2.449663265	32.41346334	44.6	4.757808089	3.197781312	0.591444364	16	3.88469541	0.623965112	4.74	212.9	0.04
0.482553424	9.499267805	2.230883867	52.11994707	139.3	3.672794557	3.46371212	4.284096828	49	2.254755563	4.381946434	0.98	343.2	-1.41
0.039352366	32.65575962	1.475631242	0.349011141	44.1	1.451651159	7.463452066	4.773065042	12	0.385480859	1.550827832	1.17	78.2	-0.63
0.908528185	32.59485694	4.372914877	95.58629468	191.4	2.819744846	3.912736449	1.435559589	35	1.882597271	0.491173899	4.12	385.1	0.74
0.87597563	1.678171948	1.205125282	21.84419954	87.7	4.175479231	1.931785384	2.439470452	28	2.748796502	1.846629926	1.37	29.9	-0.99
0.134828237	1.530768856	3.064495739	82.05706206	160.9	0.223166136	2.065466412	1.807955105	38	0.822257734	1.154964827	2.76	336.1	-0.90
0.403667537	26.93296017	3.734233764	9.539718852	129.1	3.160424256	4.656141881	4.877385284	32	3.29274985	2.539726251	3.79	187.5	-0.33
0.674410321	45.71312792	3.096047659	75.8963361	90.0	3.181318643	1.892477436	4.56214845	9	3.361910787	4.762801952	4.76	167.3	-1.41
0.284572161	45.64493789	3.966384727	28.48126155	22.8	0.809513192	6.627334859	4.033047554	29	3.073611338	4.64889817	4.86	35.0	-1.35
0.929764387	8.610914826	1.449808926	91.05242358	148.9	1.289678807	4.684037194	3.916683569	14	1.600388899	3.249222469	4.20	118.6	0.01
0.394998573	12.02551976	2.930061446	49.72790726	55.5	1.975497319	5.108225983	2.971775997	14	4.40757727	3.128350703	1.83	210.9	-1.31
0.367738524	14.80606429	2.21141457	21.10574576	55.7	1.78721527	8.026200175	2.351724201	22	1.778613901	3.005880848	3.25	216.8	-1.06
0.179686357	46.2616236	4.241669837	76.03545962	76.8	3.249400668	3.16577331	3.689694472	26	4.908764608	0.686169333	2.15	220.0	1.06
0.380694183	6.862664563	3.949865101	4.791340661	2.1	0.005431577	4.684358378	0.593769274	37	0.739714089	2.932439607	3.71	322.6	0.34
0.391385041	41.95557253	2.546390398	13.27286539	146.5	2.920121987	8.394471106	3.873035076	33	0.17996793	2.805912724	3.94	118.1	-0.66
0.903997047	23.22153161	1.962346445	68.16650139	182.5	2.598818215	3.581050884	4.265078588	48	1.667786319	1.352179408	2.23	96.0	0.78
0.012225156	6.939486727	2.697483762	90.28882943	59.6	2.270946569	4.128422952	1.169330329	25	2.000727871	0.977416013	4.29	355.5	-1.36
0.353109936	26.35930248	0.585326276	78.84031095	95.9	0.635920789	4.565609508	2.773237181	12	0.173448941	3.349188477	2.95	161.2	-1.39
0.606900202	48.88524114	3.775370435	56.35388392	31.0	3.093393685	2.033374167	1.849085026	32	1.661272593	3.762769926	2.31	337.7	-1.02
0.366453001	8.267846006	3.981476254	63.20397811	22.1	3.1127791	0.050643414	1.057908826	17	0.645638308	4.572818541	2.32	374.0	-1.14
0.738893854	30.42042777	0.528333684	72.30434544	84.5	0.824313174	5.677578389	0.26762659	17	4.908878285	1.305736618	1.63	46.2	0.19
0.135352847	17.50796093	1.749381848	84.69206883	165.7	1.302289566	8.920691038	1.186241902	11	3.04406285	0.333389792	1.91	256.8	-0.03
0.455143497	29.62367926	3.340078296	37.75253685	125.2	1.701725874	6.599798074	3.173833051	34	2.473566322	2.874398378	4.25	397.8	0.48
0.282029897	49.30935887	2.012255409	32.83144442	88.7	3.672363125	7.92299524	3.646004049	11	4.52341662	4.308168897	4.89	252.2	1.41
0.596466686	49.10735129	3.272164433	50.22475349	184.0	0.686828848	7.600484572	1.424044009	13	3.244026417	0.893466868	0.57	112.1	-0.35
0.211576438	48.73159066	1.934462433	9.331414066	166.2	1.989594808	7.647644231	4.550835571	44	3.629664172	2.748772669	1.66	160.4	-1.18
0.598631804	30.94750293	0.343330884	60.26110894	26.0	2.5254596	3.794913737	0.971095025	20	2.228464441	3.783055028	1.18	245.2	1.16
0.695030423	24.90540155	4.663562933	92.22281203	123.9	1.010481738	0.981963675	3.828922506	44	1.750396844	3.000609688	4.89	312.3	-1.22
0.497104121	24.09723164	4.102287145	35.23598743	28.2	1.62131552	9.70659363	0.050225928	22	2.120810047	1.683598549	0.24	91.8	-1.40
0.547052679	6.011812386	4.995606377	79.08130167	17.9	3.901877178	8.300584223	3.914232886	28	2.939353439	2.277915069	4.11	354.1	0.15
0.566274264	29.9224779	0.604624363	9.967251775	196.3	0.906873299	3.158403099	2.102794552	20	2.261048298	4.808591114	4.13	150.6	0.80
0.713074825	37.15452841	4.343362137	29.89094279	113.3	0.0893626	5.599972511	3.786924135	45	4.006133952	3.262873883	0.53	20.0	1.30
0.256306032	13.10767652	1.947480212	18.47280243	163.6	2.914406428	9.257945175	4.853118817	28	3.300836443	2.483263232	3.65	355.5	-1.34
0.389010798	2.454671504	0.288859905	30.9834869	172.3	4.315387176	8.45919882	0.449724724	50	4.334479168	0.32423984	4.88	75.9	1.37
0.268705937	40.47912777	2.116938594	85.67157842	1.9	1.042354494	2.399557748	3.769323279	26	1.050707406	4.456177874	0.04	19.2	1.29
0.498162599	43.36523263	1.694786315	49.17469829	60.6	2.377242684	9.742509579	0.299962351	14	1.728613014	1.653781438	4.01	78.9	-1.31
0.965197506	29.2284121	3.143643757	34.17302988	19.4	1.218514298	6.664410603	4.513948117	21	3.374315205	2.812109317	1.22	30.0	-0.85
0.528093922	31.67098729	0.948870608	27.65583933	113.1	0.23354796	7.279985774	3.380278249	14	4.403506122	4.336241464	0.63	204.2	-1.00
0.006253005	37.60948111	0.843164264	94.27854176	167.3	2.158274966	2.127896724	3.489517318	28	2.895541389	4.95652718	0.13	179.5	-1.33
0.224861274	6.906298809	0.177505455	85.71077038	73.8	2.67484957	4.274592171	3.709456386	12	2.630253628	1.605125936	1.93	108.6	0.78
0.915498541	47.56620401	2.074686369	77.86321168	183.1	1.175327574	7.559930481	1.561747302	45	0.626461217	2.084082588	0.09	173.0	-1.20
0.646987775	3.979088602	3.77148102	39.57551149	0.0	2.337246437	6.98813589	2.23861516	40	0.900973713	2.838607078	3.82	291.7	-0.44
0.820111041	5.279244414	2.817863014	59.18940005	53.6	3.319125154	3.916204635	3.178638669	29	3.360049452	3.648264467	3.10	65.5	-0.49
0.533433353	15.11949502	3.21076201	45.83947635	88.7	3.085959188	1.284165018	2.363581926	5	0.347858129	0.611640126	0.74	104.6	-1.40
0.874979207	42.67168618	4.160512328	76.74115033	195.1	4.032643699	9.622463454	3.539321695	20	0.530299085	4.969007324	3.19	159.7	-0.36
0.381771672	3.181546894	1.157547013	65.40993698	86.0	4.031865992	5.725379601	3.387608543	29	0.143525111	4.938518762	1.52	130.7	-0.62
0.432493976	23.60944975	4.359610171	72.479847	151.4	1.925709463	0.961339443	1.482708104	35	4.998074226	2.946305525	0.38	366.8	-0.03
0.316019615	31.95908828	3.844883555	0.418328777	158.1	0.89179613	4.073170799	1.400318649	47	3.764891112	2.532009368	1.24	40.5	-0.58
0.034781931	21.34089437	2.544876177	99.09105679	16.4	1.335419685	6.088684937	3.597652239	33	4.587691509	1.853304281	0.53	227.7	1.04
0.664590981	5.817991011	3.221799067	69.08811411	52.6	0.238715242	1.820894154	2.565552315	40	3.103815492	0.812509559	4.84	23.8	-0.68
0.78475119	28.97993288	2.006550239	15.64016773	16.7	1.109726946	3.058337974	3.831205755	13	2.510879372	4.079672884	2.13	257.9	1.25
0.047420663	45.12498214	4.418928806	55.85281847	84.4	3.505104199	7.583271828	4.32339091	10	3.939320735	3.520200943	2.26	32.1	1.41
0.342301639	30.46486822	1.572847265	31.23746752	180.8	4.864805767	3.127890414	2.721396099	8	1.169148921	1.927451215	3.34	252.6	1.27
0.187252463	5.599485413	2.02386318	93.36897374	165.5	1.571122502	6.168835293	3.449649228	39	2.831752563	3.473791808	4.38	222.7	-0.65
0.365550088	1.661256927	1.011608902	97.7323643	52.4	4.028467358	2.359993043	2.77836079	8	1.450687514	4.334959488	0.44	205.7	-1.11
0.98623238	5.409052697	0.556610294	69.66155443	145.6	3.2051861	5.839538526	4.33065139	31	1.887592875	3.57447055	4.59	351.1	0.01
0.804611051	36.02433617	2.103233335	7.056958996	102.1	2.638716517	6.069295383	2.069882735	33	2.554951327	2.754386636	3.81	384.2	1.40
0.260502296	25.1562503	2.210097749	79.44828932	8.3	0.816792397	4.734231901	1.20411918	22	1.054746593	0.324713255	1.54	190.0	1.06
0.469242278	3.261982808	3.999758673	82.08190573	152.5	0.643267465	8.541389727	4.831880827	11	1.329259433	4.637906015	4.29	107.1	1.27
0.12313415	49.16489829	0.225387755	25.05886901	184.4	0.097588865	2.349685319	0.539033721	39	4.406819649	4.031644944	1.65	69.1	0.97
0.60632399	34.16363007	2.040532546	32.99257628	106.1	1.700978054	5.098767202	3.202601023	14	4.693390798	3.861874018	4.19	350.9	-0.23
0.308192097	30.61066581	1.993670927	64.6395679	109.1	4.733117842	7.097853267	1.130137603	10	1.499914471	0.142095739	3.70	306.1	-1.19
0.411242272	8.743670156	2.858717206	37.0991659	112.6	4.024331858	5.306928936	1.440629432	23	0.722455862	1.122370794	2.08	177.2	1.28
0.738143091	35.13198298	2.49626754	99.49970809	142.8	1.264908106	7.184328487	4.519476645	10	1.474293691	0.398559384	3.06	4.4	-1.26
0.90244604	16.51503226	3.246750521	5.475495168	187.6	2.966508845	7.586983252	1.745808005	12	2.238352698	1.842422502	4.13	25.0	0.88
0.148879836	8.41828794	3.539464628	56.09992415	184.2	3.167957376	4.336160357	1.393267831	43	2.133941262	0.741987685	2.52	266.1	0.20
0.579716345	6.827564834	4.830036589	95.99001516	58.2	1.9422654	4.367510032	0.580239975	44	0.271597702	1.554708041	4.18	318.6	-1.22
0.701535511	47.24434084	3.522023853	4.859748108	85.4	3.429176824	7.717208966	3.732484482	23	0.316243198	0.674085761	2.23	39.6	0.67
0.27693135	27.28088267	3.015863229	19.73338057	117.2	0.390905572	9.759427223	0.616642595	45	4.791872159	4.180576333	0.35	259.7	0.33
0.96891059	37.95357556	4.007641947	96.7279915	76.3	2.983270459	8.451354437	1.153564129	38	3.532418547	0.499032557	2.03	110.7	-1.41
0.501918463	8.237623852	1.659014983	29.09906905	57.0	2.883273412	2.852844562	2.258300893	29	1.976893469	2.5206334	0.94	218.2	-1.09
0.743480973	4.667329	0.148402874	17.20265372	66.1	1.220539068	1.13638362	4.745308673	8	0.275867134	4.278400444	1.16	205.5	-1.23
0.263766724	10.05179022	3.686302849	51.74459255	108.5	4.710765206	0.832250745	3.113175765	48	4.141251505	2.302443631	0.05	38.5	1.41
0.584082445	23.59858131	3.859517199	49.40339113	102.8	1.459142368	8.271662641	1.207025445	42	0.726098564	2.253804944	0.82	94.6	1.29
0.098391208	2.794308952	3.984847088	29.50848938	65.4	1.34447145	6.816133891	3.575821085	32	3.402199485	0.325375235	3.11	190.2	0.82
0.229650453	5.302725622	2.504783337	25.31471822	21.4	1.648042843	8.473665088	2.319574462	16	1.611545805	0.738318141	4.67	262.3	-1.06
0.208005459	6.604594084	4.253899355	24.11463759	104.3	4.414741782	3.859584962	0.016245881	36	4.308374816	3.517471925	0.97	40.3	-0.29
0.554318187	1.272748928	2.369291012	75.8339058	58.7	1.645797929	7.429598915	0.349491679	12	2.750895528	2.236888264	4.52	305.7	-1.39
0.248114761	22.14037687	3.480874651	27.64331518	83.9	1.544416282	2.555506031	4.71558791	14	0.771525321	1.113814477	2.97	19.4	1.38
0.231273157	33.0744685	0.864827747	86.36122349	67.8	1.479506299	0.293117256	4.053312802	43	4.568930532	3.139847034	2.41	248.4	-1.20
0.261425609	45.99364001	2.751402548	74.50261389	105.3	1.609630726	4.229018569	0.051459609	39	2.780844416	4.924342285	1.20	380.6	-1.32
0.131271287	35.81024804	4.401020415	15.85497787	93.0	0.303567122	3.885310172	1.617254629	26	3.948279319	1.089975805	1.26	382.3	-0.30
0.91758017	26.28105104	0.562718525	75.47305686	138.2	4.126917547	9.808503286	3.688135417	49	3.569452097	2.062127619	0.64	41.3	-1.34
0.934174499	23.70581303	1.04180698	68.89114604	131.1	3.958103484	2.33960071	4.136063817	7	2.650245652	3.023097068	0.20	85.5	-1.41
0.713096007	17.42843433	2.535675061	16.3647453	17.2	0.895508749	9.380199841	4.246555075	40	4.396645693	2.618187349	1.44	2.5	-0.25
0.110716675	16.0747675	2.295845416	61.87645902	110.1	3.073051975	8.360386098	4.25288486	17	3.298553106	3.759474826	1.14	0.8	1.41
0.464147532	6.649896475	3.790906256	19.58918499	147.8	0.673366592	0.116886518	3.39592612	50	3.534278412	1.218682582	1.40	173.6	-1.41
0.874279819	1.796687336	3.79076554	56.39220169	178.6	4.696042396	1.848522653	3.081939468	7	4.499934773	3.725008021	4.19	287.3	-1.13
0.264119532	22.3533355	2.33868393	64.36089382	106.3	1.719802424	8.851146219	1.717436816	18	3.366291278	2.188507321	0.96	192.1	-1.32
0.033462112	0.758438969	2.78530703	80.55741934	186.4	1.53494473	6.259926079	1.879445091	41	0.738810751	4.047461331	0.48	153.3	-0.17
0.517266347	26.77534755	2.206779431	10.70967819	133.1	2.807289106	1.205001727	3.872018226	43	2.696943314	3.672811774	0.68	91.3	-1.21
0.54499701	9.341584571	4.49916763	83.79108008	97.2	1.034954216	6.670732231	1.468670193	30	0.05954216	3.958055848	0.93	15.7	-0.96
0.273405047	43.89488889	1.426895653	24.31676328	149.1	0.232096138	8.335704247	0.916028087	22	1.551587774	1.46007428	4.40	276.0	0.51
0.365095634	2.647534232	2.851574385	7.054239976	58.3	3.864788514	5.054995565	4.075136643	22	0.749184091	0.966910679	3.17	199.5	-0.97
