N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
0.555645852	37.004071	4.475058613	33.22491099	196.6	3.786365011	1.354083481	4.427923184	46	2.088980613	4.894419391	4.89	112.0	126.66
0.111820311	31.00643209	2.035915034	38.25851115	82.6	1.935481089	2.476201632	1.816732163	23	4.634329771	4.021359468	3.53	126.0	136.58
0.250672073	31.20684836	3.294516394	2.61197534	165.9	0.893977267	6.893144193	4.337960126	42	3.84941416	4.600957093	1.92	4.0	9.75
0.601473287	25.790801	2.403467016	57.06507076	44.5	0.217789001	9.253142939	0.917853355	7	3.325437408	4.19897176	2.51	109.0	116.54
0.968225258	7.340249816	2.181818335	39.34073844	35.7	1.237547734	9.264137515	2.39972896	6	2.659269965	2.147163522	2.37	10.0	17.11
0.866133524	31.9920331	4.301843085	46.63263127	88.0	1.900108585	8.256618885	0.500192104	45	2.27861581	4.642917919	1.28	164.0	167.83
0.908245275	45.067288	4.234839337	84.17248109	177.3	2.612039698	5.348930523	1.267083077	41	0.133141878	1.611261358	0.44	152.0	153.33
0.381812176	18.31420522	4.892224768	79.8241378	55.2	3.255891151	0.985267395	0.870509606	11	3.555638773	4.881775019	0.66	103.0	104.97
0.49367878	43.72198102	1.88477789	70.86043386	138.4	0.467042849	2.683147944	0.421158285	49	3.011207214	0.979511606	0.31	58.0	58.93
0.886562618	19.73002954	0.088331014	96.20452007	198.9	1.042329472	1.428821405	1.127685661	47	0.427494358	3.215534457	1.88	26.0	31.64
0.229255181	41.34184255	2.204710633	35.05702902	107.6	0.609571516	1.373469548	4.288076312	22	3.536438724	1.87506842	3.49	71.0	81.48
0.178259393	47.18724406	0.691019718	82.39045412	170.9	2.409234587	0.550328854	0.061747133	45	4.2572041	2.605654312	0.65	94.0	95.96
0.76143897	3.756094422	4.313359273	8.568672231	158.2	2.399674567	9.167919445	0.697768825	31	0.015367038	4.11601494	3.93	111.0	122.80
0.844299545	28.66828053	0.308311852	98.98119168	106.0	1.572391951	8.783284933	4.329459095	20	0.51337853	4.565250397	1.26	178.0	181.77
0.30581001	1.997547857	0.570799124	35.54826092	132.7	1.874556349	3.48828976	1.168980228	29	2.530414575	2.500179902	3.21	46.0	55.63
0.603271318	25.51417373	4.247099101	27.30816331	162.6	2.080429346	2.237122665	2.129145409	36	3.572115129	2.338822378	2.20	191.0	197.61
0.072017735	8.376486718	2.236853729	33.79876183	39.3	4.192882431	4.980810677	2.166397606	20	4.973175846	1.844493913	4.34	5.0	18.01
0.645349488	30.46285374	3.774134514	6.881469076	50.3	1.634724939	8.068662288	4.813675246	37	1.05224416	4.699031209	2.12	10.0	16.37
0.240090812	29.35020356	3.130382502	42.81226189	15.4	3.427589328	0.428879124	3.406433659	14	3.101274929	3.165861144	4.88	60.0	74.65
0.441973074	7.952761987	3.389625525	70.24116802	72.9	1.40929005	4.046330949	2.770140992	22	0.655855945	0.730296133	4.54	162.0	175.63
0.211767475	17.4274205	0.588103653	93.94119071	95.4	4.443516717	5.224779936	2.402094787	14	0.154634548	1.063371065	4.99	45.0	59.98
0.22743574	48.04029325	4.826989552	40.36698152	3.3	3.437654162	9.30850673	4.906692059	24	0.261788629	1.283376887	1.60	26.0	30.81
0.756731546	1.47566984	0.034064488	62.74566992	78.1	3.339834375	2.607839492	1.175612569	46	3.631655151	3.149736926	3.04	150.0	159.12
0.462562116	27.72870024	0.047001724	68.85678043	98.7	3.685596041	4.331745827	4.084716204	17	1.304759104	1.751739726	0.63	170.0	171.90
0.319003298	37.6389424	0.748953361	17.2640829	155.3	0.233844993	5.131133298	4.889494091	24	3.539851505	4.835470864	1.05	4.0	7.15
0.205620215	40.25926665	1.888482097	36.99321576	59.1	3.002326348	2.695927861	1.253288361	6	4.598986681	3.189074737	4.44	33.0	46.33
0.554232459	26.52487518	1.256009393	79.46138749	105.9	4.312577643	6.712241482	1.626962617	26	3.180701828	1.839490662	0.36	190.0	191.08
0.037880701	47.32446443	2.694245993	83.99521895	58.5	3.901179011	4.365628681	0.421234027	15	1.9886798	0.52333538	0.91	135.0	137.74
0.947447165	14.64648751	2.359277863	34.97216866	43.3	1.004847468	7.605922377	1.978445653	10	2.915033294	2.020370199	2.04	43.0	49.12
0.525886655	0.454488315	3.574744591	97.07625177	61.3	0.744114787	5.523751737	1.313979216	22	4.618289505	0.772863664	2.13	69.0	75.39
0.742897298	39.20231381	1.5338744	39.09680298	69.3	3.3932214	1.578318603	3.122939848	35	4.593626258	4.463058522	0.72	149.0	151.16
0.453775756	43.29449254	1.427923639	72.76733097	50.5	2.302060969	9.731438053	2.530989789	37	3.848700356	2.950858544	3.98	193.0	204.95
0.957211115	28.89453389	2.225782587	16.34806511	184.1	2.344324972	9.1483957	4.724228174	23	4.17859604	2.304761811	2.91	120.0	128.73
0.247742382	46.75828361	3.591625811	0.953535686	153.7	3.499126557	5.464297175	3.593642854	48	0.635664215	0.576681616	1.31	72.0	75.94
0.183301833	11.57192814	4.278352671	58.26095553	38.7	3.011009438	1.593508301	1.352637776	41	1.942977891	4.54620604	1.77	169.0	174.31
0.0051527	18.90235374	2.553618112	18.29804821	192.4	2.155724869	3.002509099	2.880960574	9	1.84470056	4.449838064	0.38	61.0	62.15
0.21888827	15.791972	3.86783241	49.46690582	126.8	3.375083046	4.630529053	4.383288586	30	0.275307424	4.613637531	3.86	200.0	211.58
0.394780567	47.24862822	1.974938716	56.14756994	185.2	4.929019162	9.73331035	3.133606614	49	4.740321187	0.061102744	4.96	61.0	75.87
0.205751973	13.84993671	0.56944891	17.42097288	105.7	1.557436296	0.151188417	2.460239601	24	4.398416347	2.897668631	1.53	169.0	173.58
0.714895698	16.55495957	4.89858086	92.29545012	76.7	2.481112127	9.641903352	2.429060489	25	0.7802216	4.024268278	4.54	134.0	147.61
0.892315708	3.218635769	1.858617018	66.71640849	18.1	0.156132592	5.203809476	1.27762307	29	2.850640842	1.860414249	1.15	134.0	137.46
0.382618942	7.45013416	4.763920548	78.20329841	197.0	3.649527565	4.601306876	3.302198482	23	3.790638178	3.448499212	4.11	99.0	111.33
0.387655846	24.54051662	3.712979971	39.01239831	40.4	2.407254918	9.061067858	4.151039621	6	1.290898663	1.092283778	0.43	129.0	130.28
0.6811087	46.2555432	4.279491478	72.52303636	112.7	2.321313819	5.303650602	2.214260152	12	4.62833452	2.384854655	4.57	119.0	132.70
0.886449319	42.01329824	4.656775883	91.61135538	154.8	0.64763037	0.111095564	2.40010336	25	2.924597199	3.28137396	2.91	60.0	68.73
0.991666785	43.3222962	0.186607063	52.86632007	122.9	4.213178159	2.923106942	0.202035734	47	2.759057234	4.783931489	3.12	111.0	120.36
0.369803692	13.47401961	1.805721795	5.215223542	155.4	0.14997906	7.004533449	0.814367981	13	1.318644005	0.627288928	4.68	158.0	172.04
0.13836854	0.688431666	3.827776211	35.61909457	115.0	0.555186946	0.565601341	2.319910179	17	3.187959511	3.718179674	3.26	108.0	117.78
0.005095489	11.12619443	1.254580096	71.1256659	24.9	3.960733957	6.645149179	1.198924192	7	1.615854053	0.220759665	3.96	57.0	68.87
0.830562426	37.51086831	0.897353199	82.39178437	197.1	1.20227351	9.007245007	1.567251005	14	4.856943409	4.369194922	0.93	194.0	196.79
0.593230736	10.07173089	1.781243682	30.28495178	19.8	2.979138371	9.95868984	1.817196053	27	4.34988025	4.599913392	3.76	25.0	36.29
0.542162473	19.79617886	4.329724897	92.38220923	151.3	3.454304528	1.611912769	0.024376131	40	0.748967957	2.446513182	4.39	103.0	116.18
0.954554814	9.709613992	3.523525795	77.76912249	27.8	2.079842215	6.993588572	1.332744362	29	1.86230884	1.784791247	1.77	27.0	32.31
0.417655467	43.08652694	0.428190356	23.79679156	163.7	4.796381562	5.098037722	3.604510655	11	4.857838353	3.892628491	0.49	106.0	107.46
0.063405015	8.804603045	1.68811904	30.9847949	113.4	4.181687226	7.567512733	2.994088197	27	1.236366114	2.564815959	3.41	188.0	198.22
0.895098484	33.54040114	1.10604458	37.67852463	27.4	0.156869945	9.084175453	1.589134464	37	0.526576079	4.425120123	4.50	75.0	88.50
0.974182374	30.64697484	0.065811862	56.06756446	182.4	1.468072976	5.431863659	1.048960279	17	4.62869618	0.123545294	4.17	151.0	163.52
0.838022801	29.07497836	1.696128409	18.53358312	66.3	1.50825692	6.189415679	4.622352195	49	3.520873881	4.503171665	0.61	153.0	154.84
0.941905634	15.36995824	3.011780295	21.23260693	78.3	4.770975183	9.965794071	0.574237476	28	3.113094239	2.084518121	3.93	173.0	184.79
0.538396222	39.34023453	1.291252785	66.84237302	67.4	0.458722177	3.599772224	4.719598619	28	2.604875619	1.46208489	3.54	60.0	70.62
0.745255379	2.522407177	1.706915598	62.80959443	70.5	2.629639347	3.840060412	3.599785982	34	4.719482081	3.35693331	2.73	99.0	107.20
0.34837276	2.400595517	0.508170615	49.08809072	189.2	0.775679987	6.469382242	4.08512778	11	2.632053689	3.716743393	2.75	95.0	103.24
0.493729513	33.56028202	3.373058707	33.47782857	191.8	3.411125083	9.544118134	1.710442703	41	4.611346195	2.003931674	2.07	56.0	62.20
0.899032001	32.38827414	0.056481667	74.150857	90.0	2.172923073	5.086846446	1.392090785	22	2.468182615	2.221318291	3.57	177.0	187.70
0.350606384	41.91871372	0.330379728	56.87847319	107.1	3.545506592	4.725544579	2.823540189	37	0.893662903	1.944706197	0.65	10.0	11.94
0.609995872	16.55061335	0.72545446	18.88350543	181.5	3.779815239	2.411205581	0.34172572	45	0.934310066	0.430364176	2.44	40.0	47.31
0.9508317	4.557092644	1.497870527	86.17933252	194.7	2.775280763	8.064536763	2.558546139	48	0.080553118	0.336909346	3.83	105.0	116.48
0.045337957	12.93840461	0.984208321	9.285066807	87.5	4.03342765	6.627270937	0.688288151	27	2.504032501	3.473942051	1.89	137.0	142.67
0.692623843	37.36457042	0.129777406	67.01379283	69.3	0.498283018	7.267045239	2.153320349	20	0.53020417	4.361467003	3.08	96.0	105.23
0.874824809	15.22591537	3.513100761	5.037972486	161.6	0.748905592	0.082879219	1.768110243	49	4.456935349	3.970355958	1.52	186.0	190.57
0.510582316	37.03376846	2.726165658	37.9972827	157.1	0.867764493	9.430762918	0.472111513	40	0.088991792	0.101610479	3.90	134.0	145.69
0.579087429	6.674570995	4.159737159	37.33660654	192.4	2.719533815	1.882952067	1.226579732	29	2.228270747	0.404659699	4.80	158.0	172.40
0.523253419	27.11158225	4.650945967	22.41725828	89.5	1.887264802	6.548241897	4.515441018	23	2.899223729	0.533236497	1.38	189.0	193.15
0.350905596	33.71934835	2.713250475	13.29254221	183.1	2.678517146	3.721322057	2.571085294	37	1.079759281	1.499993293	2.81	55.0	63.42
0.410239592	47.52456136	1.154050305	66.36928128	188.4	3.921720424	1.20092743	0.064471233	17	4.004935673	1.832575439	0.03	58.0	58.08
0.546818021	24.13984809	3.445586426	67.13736465	144.8	4.054788823	3.03160586	4.704399721	17	4.702465774	0.434080548	1.53	83.0	87.58
0.408447707	41.07241912	1.025843479	4.836280322	129.8	3.173589939	1.473049504	4.186643913	7	3.9827896	1.194064733	1.37	142.0	146.10
0.590247984	40.43825712	1.607665259	59.96975873	52.5	1.706613055	6.152095376	0.556247494	29	1.760534526	0.134610496	0.54	26.0	27.61
0.553134407	32.75050763	3.362809487	16.08128204	106.9	4.304053911	7.906633613	4.151749073	5	3.588097326	1.070086084	3.25	45.0	54.74
0.95101315	45.74426701	2.700036944	24.27255619	199.9	0.635981881	7.247045496	4.509604619	42	4.987360467	1.671028665	0.35	158.0	159.06
0.884739794	13.60400957	4.301118147	72.55147307	32.5	1.759178045	5.972233627	2.741582746	26	1.790363207	3.311049571	1.12	61.0	64.37
0.978015435	0.809195597	4.532392872	32.32153409	152.5	2.993037991	5.273463475	4.07351952	20	1.761513539	4.181643915	3.79	76.0	87.38
0.571828266	18.5956798	4.593450283	74.14130057	54.5	0.854444923	6.027302578	1.872174028	19	1.622672263	1.57775902	2.90	134.0	142.71
0.63057768	40.55153752	4.38384816	17.76668796	180.5	0.9671297	9.489814554	3.615859485	14	0.081540445	2.715747026	1.58	136.0	140.74
0.156356657	31.60741379	4.023240703	75.42537536	141.7	1.434984503	3.497734386	3.855529587	11	2.68165344	1.043614139	2.48	81.0	88.45
0.535976603	1.75410589	4.86689327	0.401333467	189.1	4.734208423	8.637591324	1.970653548	12	3.131895898	2.320263519	0.52	189.0	190.55
0.250152344	9.158315942	4.239160691	13.84862516	66.9	2.217017554	2.755159	1.807136948	25	0.270449996	1.283278994	3.84	199.0	210.51
0.051924706	45.79800259	2.069794265	77.48557651	59.5	1.653326968	8.844934598	4.07229655	19	0.413963095	1.647614079	3.92	43.0	54.76
0.573673617	23.92766072	3.070787282	88.46272343	160.6	0.610464414	0.514171718	1.022248871	27	0.178068771	1.035428604	3.23	58.0	67.70
0.875155834	41.81835205	3.612998169	27.53305063	84.5	0.507137287	9.678047291	0.640878764	44	4.857798697	2.147572595	4.13	162.0	174.39
0.525279061	19.32642786	3.431955336	42.92014353	91.3	1.517142922	8.376920898	3.421378829	12	2.682444001	2.726489322	1.40	133.0	137.19
0.273289298	49.73877832	3.98602341	78.28430316	148.5	2.748632124	8.452731062	0.403563604	8	3.890277039	2.476284911	2.59	192.0	199.77
0.379842774	12.39740252	2.795787953	6.519294345	15.3	4.667184065	5.168193321	3.943245443	13	3.92725108	1.104126974	0.95	24.0	26.84
0.649408843	48.6311541	1.676040228	96.9525231	98.9	2.210087565	4.461406784	0.342728498	40	3.045854009	4.467205007	4.62	112.0	125.85
0.195191674	6.815879553	3.966679075	64.37319535	177.1	0.727162771	5.500302502	2.055216124	19	3.787273461	3.883314039	2.36	62.0	69.09
0.641935158	41.68786875	4.47771866	50.85617003	89.7	2.652099315	0.790939754	4.116735597	49	3.981666513	3.199087115	4.24	133.0	145.72
0.803704672	47.65523788	0.615060181	64.67710549	83.4	0.927702089	8.971746385	3.762712694	22	4.488158497	3.391371294	4.13	151.0	163.38
0.459223476	30.37673442	4.948669153	30.21604159	115.9	3.23385376	9.409311013	0.498555233	23	2.451285106	3.445742232	0.85	117.0	119.56
0.199079521	11.05167331	3.020874648	18.49842763	78.7	0.202864946	0.214181278	0.463353366	33	2.417134053	2.258984532	0.72	186.0	188.15
0.751225636	41.77396683	1.884154553	6.551099246	187.3	4.991263113	6.778735947	1.216824748	27	1.956999117	1.729935296	4.71	119.0	133.12
0.305437155	42.95471461	4.0648745	25.48777939	22.3	1.207006706	7.451252117	0.905090256	9	0.642925101	2.651296441	4.07	114.0	126.22
0.3904641	22.32306743	2.512451627	86.70359238	9.3	4.724087914	2.902393061	2.487810887	36	1.306945765	2.787468358	2.70	88.0	96.09
0.031949605	32.27015298	3.269318885	99.95668972	62.6	3.451241053	4.46954879	4.362586458	46	3.345275496	3.093451643	0.51	81.0	82.54
0.684551912	20.21613605	0.952166937	4.767783343	18.0	3.493308304	8.613059642	4.85503667	31	3.951407805	0.080515469	2.62	159.0	166.87
0.021375227	9.795666982	3.08690096	68.53612996	50.0	3.1258635	7.272354376	1.606339552	32	4.679301054	3.837376766	0.02	26.0	26.07
0.351116831	1.203744407	3.781718959	61.23727439	197.5	1.006525546	1.946712703	4.127416083	7	0.736055554	0.827532601	0.26	125.0	125.79
0.173740673	8.601355363	4.066432727	34.33270557	68.9	2.490240532	0.020541948	2.096428919	11	4.341020448	0.050996578	2.91	9.0	17.72
0.543035681	45.5973678	3.546306099	52.81998423	59.7	0.061781142	7.486265601	0.768839805	48	1.501337084	4.177830652	1.26	11.0	14.77
0.976940342	10.58785586	2.155151665	52.52242894	142.0	2.184367338	7.175942193	1.078581027	18	0.708548271	0.432165025	3.73	88.0	99.19
0.176952994	33.18574643	1.030616861	72.77066768	0.4	3.126558433	8.974299659	0.269909814	38	4.929302946	2.721882088	2.24	161.0	167.71
0.925001045	0.347847487	1.715778743	27.34028742	91.1	2.604139434	3.852572422	1.50537898	28	3.384769783	3.790369993	0.63	91.0	92.89
0.008966692	34.1226978	0.914466144	66.90332803	78.3	2.004321131	9.977897209	3.355402625	7	3.619090407	2.997642832	1.79	4.0	9.36
0.949180673	39.44003094	3.547390262	11.53339604	119.6	4.601745491	1.945658701	0.03074395	39	4.104341452	3.350506899	4.39	200.0	213.18
0.890389048	44.72079978	3.136439306	94.35214551	105.3	4.156108551	9.154557425	3.644164968	36	1.819307951	2.442092653	1.88	29.0	34.64
0.504841118	44.28883353	1.012626065	49.26944602	125.8	2.751868129	7.801427554	4.158586794	21	3.428057194	2.561663226	2.12	33.0	39.35
0.93460673	46.26546403	0.241308836	79.40181948	61.1	0.578357201	7.242597021	1.804528363	7	2.356667844	2.004834379	4.66	199.0	212.97
0.015315423	13.60481759	2.739438027	40.74647828	197.8	0.867005583	6.581153261	4.948138039	42	4.540558828	4.05060964	4.56	118.0	131.67
0.947760998	10.02486997	1.05388192	33.36184375	52.5	0.776460478	9.140250226	1.800821851	39	4.766936119	2.727967126	0.16	69.0	69.48
0.600425357	49.87238309	4.929810061	11.82560529	49.9	0.271516996	0.467760592	4.654726974	31	2.30897376	1.459066726	2.70	197.0	205.11
0.404304914	6.252828282	2.24584187	77.69840611	80.9	2.974418703	1.137866676	1.802895913	22	4.480000446	0.113605092	4.60	123.0	136.80
0.456437613	44.0947366	4.803723262	69.11404511	138.8	3.309261672	5.962965082	0.89127899	22	4.492729247	3.937845686	4.09	126.0	138.28
0.357940455	24.35382237	2.504739087	30.36249057	67.4	3.277561263	7.623888029	1.435575588	8	1.360851082	4.454602486	0.78	164.0	166.34
0.145070999	32.92554368	4.627660461	46.15188508	62.5	2.68990021	4.804532425	4.247123866	49	0.879164841	2.960330845	3.97	68.0	79.90
0.471499027	13.11598559	0.465494575	67.55495788	27.8	4.752486727	3.661778079	4.127128653	15	2.019800344	3.888158244	0.88	103.0	105.64
0.605325749	25.98142356	2.275154546	96.57064566	103.9	0.225078453	0.037910916	4.284696894	26	2.425240292	3.51113183	0.94	6.0	8.82
0.378046875	16.52542003	2.239199743	98.49252014	175.3	0.061227899	4.541865171	2.742166784	10	3.957214171	1.181795744	4.87	25.0	39.60
0.172088689	0.661894509	0.049533833	22.35978034	116.2	2.870672204	2.211535975	2.372164664	50	3.130433346	0.398467758	0.93	34.0	36.79
0.435903894	49.24677909	2.511316206	11.42673851	159.3	4.37566392	2.814289805	2.061880668	13	2.884433378	0.376479953	2.01	41.0	47.03
0.397932523	12.61194456	2.16945506	80.48819858	176.7	0.408849066	2.415214908	0.294757796	13	3.350899881	0.660958133	3.89	178.0	189.68
0.506181733	27.4741316	2.566124811	59.00097019	98.5	1.60390705	9.386306317	3.590021204	6	1.635180481	2.829128948	2.99	144.0	152.97
0.989223587	25.82793679	1.841796129	92.92813166	168.4	0.578618061	0.875263436	0.888276055	33	0.896806559	4.039813472	4.79	22.0	36.37
0.961411576	47.4643112	2.110584119	58.62545073	113.1	1.514027291	3.583074719	3.253146009	6	1.216769144	0.967557287	4.70	141.0	155.10
0.917733617	37.13880307	0.66388984	11.96536276	178.7	3.197564202	5.588397486	2.818036839	19	1.597320814	2.308044305	0.20	61.0	61.59
0.215646663	15.73000864	0.592214737	93.98045591	43.1	0.708387343	9.175180142	4.538389115	38	0.930863045	4.397266372	2.90	67.0	75.71
0.031517019	1.740550039	4.175496784	27.4303817	157.1	3.432597525	8.689869179	1.519704058	42	0.933287819	4.542943511	2.21	105.0	111.63
0.515903203	31.0141037	0.926733416	55.62587284	123.6	3.722737271	8.256313745	4.12121381	19	3.917347934	0.376742132	0.82	166.0	168.47
0.780674501	0.493485467	1.237036559	40.30069081	98.2	1.860161847	1.053988778	4.310843193	30	3.798261051	0.64969327	1.31	98.0	101.93
0.682053758	22.9416491	3.055653749	52.73490802	42.8	0.229560519	1.386200162	2.366564354	30	1.062273546	2.231879647	3.22	26.0	35.65
0.85769857	44.26070224	0.931853256	52.04546388	175.7	0.899837017	3.879042974	0.606674771	16	4.302969583	2.548471474	4.51	179.0	192.54
0.686816975	33.5275848	3.57328903	39.84865717	68.6	0.342531338	9.22968449	3.930822081	48	1.783677235	0.287237445	1.87	46.0	51.60
0.631211369	27.85575117	3.474870455	10.13863107	152.4	1.670508043	7.982573999	3.488509688	45	3.485138345	0.253296793	1.40	91.0	95.20
0.697802518	26.04092606	1.097362575	88.44292876	48.0	0.68289197	9.879850917	0.868915545	15	3.065906202	3.87352965	1.85	168.0	173.55
0.138509711	8.188361553	4.527928319	5.901274211	171.5	3.871315546	0.48625202	4.247868934	31	4.577846118	2.251738985	3.22	175.0	184.65
0.717416534	10.04704331	3.2683472	17.88690732	154.8	4.837154557	1.825992251	1.437928698	31	0.759781775	4.827894449	1.19	47.0	50.57
0.039056606	43.60105632	4.603187522	97.36091604	108.7	2.028389774	1.244578121	2.124918454	6	3.24479981	2.777773782	0.82	117.0	119.47
0.063402776	30.68334136	2.105588013	74.56165023	31.0	3.781395694	6.610943338	2.224942774	48	3.899875252	2.634070509	3.98	4.0	15.93
0.415588869	4.567956331	0.861201735	36.3633776	123.2	1.007350903	4.76518472	3.581862397	32	0.717211051	3.389229906	4.65	115.0	128.96
0.546128371	20.23693555	4.041115567	81.29166268	34.0	1.002536051	0.025070088	0.027255098	41	1.866304707	2.999552078	4.81	41.0	55.42
0.508896259	20.23955561	1.166484074	69.12268262	149.2	4.954613516	7.7427875	3.498440584	18	1.667279397	4.0002828	2.56	165.0	172.67
0.814992818	11.57424383	4.414782742	36.64811363	102.0	3.683521893	6.742826462	2.632625216	15	2.308129668	1.827318354	3.57	152.0	162.70
0.455928332	38.02908486	2.76482217	38.99429356	143.4	2.744199523	2.327938614	2.210935635	39	4.696636845	4.062857294	0.20	174.0	174.59
0.347809601	46.80448033	0.165946744	96.19126637	81.9	2.225663537	1.314459555	0.012736454	31	3.783070704	0.763922981	0.11	176.0	176.32
0.02782441	40.37456781	3.997908146	89.72524102	117.6	0.253912608	9.738342141	2.31707977	32	3.229100189	2.081164391	2.27	131.0	137.81
0.464446281	43.41799473	0.128887145	16.40413453	4.9	0.679368008	9.11914896	1.82664109	37	4.729676607	1.802079038	4.35	129.0	142.05
0.870727262	16.82152055	3.819570765	66.66229493	105.2	0.118391464	7.702073355	2.888883177	49	0.107311305	4.163877507	4.37	112.0	125.11
0.969844335	4.122897771	1.894976153	47.60737994	172.5	3.588778824	9.54080439	2.572958403	15	1.437881348	1.398772035	3.35	83.0	93.06
0.509562118	1.839671596	1.956727283	24.11022335	139.1	0.638525175	4.484054047	4.475862702	22	3.807353804	4.718196924	3.26	41.0	50.79
0.217299055	21.74154421	0.37590581	20.44095503	183.4	3.824388688	0.692671265	4.082707308	19	0.023491515	0.271861862	1.37	22.0	26.11
0.882858221	10.50771186	3.165212205	65.33636057	18.3	3.842382075	8.435408569	1.74732526	36	0.440625241	0.935890232	2.98	30.0	38.95
0.445529817	20.62843739	3.168170845	27.1313155	136.2	2.787336491	7.183764117	1.652808882	46	0.167589349	0.126750827	4.14	194.0	206.41
0.321740623	44.78794746	2.492141187	83.36642272	180.5	0.627931747	7.513792861	4.550629056	8	4.935155135	4.814344604	1.86	163.0	168.58
0.658637348	40.03416145	0.330101144	1.240869515	182.9	4.557915982	3.926836398	0.959310218	49	0.982639466	1.670774966	0.96	180.0	182.89
0.906709004	5.281411177	3.097441492	91.98725825	78.9	0.863025953	1.318050895	4.738749372	34	3.401121839	0.024415115	1.32	35.0	38.96
0.452829118	39.66125813	0.756957277	62.64989477	80.3	0.645119099	1.531028847	3.565243775	7	4.669561126	4.134310139	1.65	7.0	11.94
0.271442507	20.83494129	0.556501354	64.39312261	188.6	4.623014136	8.635007049	0.660496279	28	4.310184055	4.414269546	4.93	56.0	70.80
0.22546682	18.36066968	1.605242876	36.2194939	7.0	0.885633817	7.184029688	1.243487964	21	3.80863037	1.38006311	3.48	179.0	189.45
0.424162143	5.501465377	3.029251099	22.58168579	64.5	2.87646992	4.081724407	0.801719913	31	3.834161996	1.631561097	0.80	1.0	3.40
0.672885087	5.096819497	4.424538756	34.39887093	18.7	2.696934612	7.923698747	3.493103317	23	2.422915864	1.759279913	2.76	199.0	207.27
0.043584977	0.479648157	4.302665766	97.16587019	167.7	4.687937582	9.595952085	2.455766196	39	1.946892861	3.41846919	2.03	44.0	50.09
0.856196097	15.17872272	3.428261661	44.43172954	32.9	1.704162649	7.968818037	4.755851002	21	3.47660682	3.153933898	2.12	127.0	133.36
0.329666423	46.91302541	3.41558182	86.72942501	12.4	3.142417747	7.033465246	4.460623534	45	2.21178913	1.880497801	0.49	61.0	62.48
0.164548498	3.353097768	4.322748839	26.80751038	58.8	4.053779248	4.312950945	0.701371823	37	3.236241026	1.294082007	1.26	46.0	49.78
0.655407844	40.50175824	2.185344989	94.81141107	136.4	4.935519001	0.977167111	3.762933004	21	2.363249729	3.146357667	3.55	23.0	33.64
0.880056366	24.95340882	0.446115769	43.24412056	198.2	1.724563877	0.846744933	1.806700989	45	1.798998624	2.514054777	2.97	10.0	18.92
0.763080484	43.1260962	2.887129218	55.09008472	119.9	3.996712825	1.772487727	1.81389255	30	2.764590936	4.268867663	3.17	137.0	146.52
0.978902037	28.84952955	1.346784049	35.76009601	142.4	3.03240903	2.172019351	2.535990159	5	0.232094292	0.163824675	1.87	55.0	60.61
0.411406728	44.72032524	0.491294841	94.8877878	162.9	3.514255983	9.568997992	2.515752672	17	1.019907715	4.439269826	3.30	34.0	43.90
0.640030279	49.09462861	4.866260485	91.59189701	101.8	0.185677042	7.259668571	3.927654621	9	1.624495362	1.162876984	4.14	69.0	81.43
0.509917147	46.75192574	4.975368194	29.62231311	122.7	4.923286545	5.409789204	0.346778264	19	2.524535645	2.065112601	0.47	145.0	146.41
0.940724886	4.566663517	0.358723931	14.55934448	55.2	1.228582222	3.603596942	2.665700927	8	0.821116262	0.83954924	4.54	48.0	61.61
0.534067069	21.73785282	4.073387866	10.21178942	133.2	0.51571859	3.000072036	3.528556299	45	2.351239535	0.399902439	0.72	40.0	42.15
0.083810192	15.02970893	4.625023353	2.166946571	55.3	4.00377752	6.003024427	0.735621603	20	0.469969658	0.421393325	4.25	121.0	133.74
0.438726333	18.77322628	3.069475514	30.09021575	66.0	1.831997279	1.898798953	0.700651067	50	0.851070895	0.282279425	2.48	78.0	85.44
0.321390446	6.86030382	3.828697013	53.34972	45.7	0.040962425	8.646190386	3.268871197	26	4.769803437	1.365002721	4.06	19.0	31.17
0.78913624	35.65637555	4.897131479	62.79293042	99.3	3.446408802	3.327379508	3.94726918	41	1.788272477	2.768829233	4.11	192.0	204.32
0.634372785	27.06556965	1.651990379	97.55000525	177.8	1.405342681	5.474510392	0.617105894	16	2.003152061	4.949969231	1.78	115.0	120.33
0.024540743	16.72403582	4.300649054	23.90180578	139.5	3.309491628	7.960570467	0.603183003	19	2.003306091	3.706713762	3.47	82.0	92.41
0.469157657	20.40506011	1.561318367	73.7656183	88.7	2.126071221	0.277116268	0.296348208	19	1.147303956	0.609745523	2.14	106.0	112.41
0.212013845	12.13874754	0.39223225	6.563676649	142.1	1.453408713	5.809165997	3.65964764	30	2.922742518	3.531863813	1.39	9.0	13.17
0.553791462	29.64610316	2.510276777	86.83012692	140.9	4.508447259	5.714665384	1.030692462	37	4.623684748	0.595075746	0.10	38.0	38.31
0.556114723	41.67348377	2.874366357	62.23358742	163.2	1.093402776	7.281107434	2.116185485	11	0.193003852	2.557287574	2.04	70.0	76.13
0.231951682	12.88082219	2.67869893	72.74268256	135.8	2.127796836	1.854143421	1.149088923	15	4.337029799	2.115784143	4.80	115.0	129.39
0.317571163	12.65348269	1.490933074	86.31480294	120.2	0.763212465	0.642821758	0.784786158	44	2.788092631	3.17378789	4.44	51.0	64.32
