N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N13	N14	N15	M0P0	M0P1	M1P0	M1P1	Class
2	0	0	1	0	0	0	440.1	0	0	0	0	1	0	2	0	1	0	2	1	14.92
1	0	0	1	0	1	0	405.3	0	0	0	0	1	0	1	0	1	1	0	1	13.76
1	0	0	1	0	0	0	73.2	0	0	0	0	1	0	2	0	1	0	0	0	2.69
0	0	0	1	0	0	0	284.1	0	0	0	0	0	1	1	0	1	1	0	0	9.72
0	1	1	1	0	0	0	369.9	0	0	0	0	1	1	1	2	2	2	0	1	12.58
0	0	0	1	0	0	0	100.5	1	1	1	0	0	1	1	1	1	0	2	0	3.6
1	0	0	1	0	1	0	107.7	1	0	0	1	1	0	0	2	0	0	0	0	3.84
0	0	0	2	0	0	0	181.8	0	0	0	0	2	0	1	0	0	0	0	1	6.31
0	0	0	1	0	1	0	345.0	0	0	0	0	1	1	1	0	0	0	0	0	11.75
0	0	0	1	0	1	0	122.4	0	0	0	0	0	0	1	1	0	1	1	1	4.33
0	0	0	1	0	1	0	178.5	0	0	1	0	1	1	2	0	1	2	0	1	6.2
2	2	0	1	0	1	0	368.1	0	0	0	0	0	1	2	0	0	0	0	0	12.52
1	0	0	2	0	0	0	286.2	0	0	1	0	1	1	2	0	0	0	0	1	9.79
2	0	0	1	1	0	0	449.4	0	0	0	0	1	0	0	0	0	1	1	0	15.23
1	0	0	1	0	1	1	129.6	0	0	0	1	2	0	0	0	0	0	0	2	4.57
0	0	0	1	0	0	0	171.0	1	0	0	0	1	2	0	1	1	1	1	1	5.95
1	0	0	2	1	0	0	201.9	2	0	0	0	0	1	1	0	1	1	0	1	6.98
0	1	0	0	0	1	1	337.8	0	0	0	1	0	2	1	0	0	0	1	1	11.51
2	0	0	0	0	0	1	377.1	1	0	1	0	0	1	1	0	0	0	0	1	12.82
1	1	0	1	0	1	0	280.2	0	0	1	0	1	1	1	1	1	0	0	0	9.59
0	0	0	2	0	0	0	65.4	0	1	0	0	1	1	0	0	0	1	0	0	2.43
0	0	0	2	0	2	1	376.5	0	0	0	0	1	1	2	0	0	0	0	0	12.8
0	2	0	1	0	1	0	135.3	2	0	1	0	2	0	1	1	1	1	2	1	4.76
0	0	0	1	0	0	0	45.6	0	0	0	0	0	1	1	0	0	0	1	0	1.77
2	0	0	1	0	0	1	354.6	1	0	0	0	1	0	1	1	0	1	0	0	12.07
1	0	0	2	0	0	1	69.6	0	0	0	0	1	1	1	0	0	1	0	1	2.57
0	0	0	1	0	0	0	228.6	1	0	0	0	1	0	0	1	1	1	2	0	7.87
0	0	0	2	0	1	0	233.4	0	0	1	0	1	1	1	0	1	1	1	1	8.03
1	0	0	0	0	1	0	105.9	0	2	0	0	1	0	2	0	1	0	1	0	3.78
1	1	0	1	0	0	0	450.6	0	1	0	0	1	1	0	0	1	0	1	1	15.27
1	1	0	1	0	0	0	137.4	0	0	0	0	0	1	1	0	1	0	0	0	4.83
1	0	0	2	1	0	0	5.1	0	0	1	0	0	1	1	1	2	0	1	0	0.42
1	0	0	1	0	2	0	242.4	1	0	0	0	1	1	2	0	0	0	0	0	8.33
2	0	0	2	0	0	0	27.6	0	0	0	0	0	0	1	1	0	0	0	0	1.17
0	1	0	1	0	1	1	468.6	0	0	0	0	1	1	0	0	1	1	0	0	15.87
0	0	0	0	2	0	0	324.6	0	0	0	1	0	0	0	0	1	1	1	0	11.07
1	1	0	1	0	0	0	9.9	0	1	0	0	0	1	0	2	1	0	0	0	0.58
0	0	0	2	0	1	0	137.1	0	0	0	0	0	1	1	0	0	0	0	0	4.82
0	0	0	1	1	0	0	169.5	0	0	1	0	1	0	0	0	0	1	1	0	5.9
0	0	0	2	0	1	0	420.0	1	0	0	0	0	1	0	1	1	1	1	0	14.25
0	1	0	0	0	0	0	11.7	0	0	1	0	1	1	0	0	0	0	2	0	0.64
0	0	0	2	1	0	0	267.3	0	0	1	0	0	0	1	0	0	0	1	1	9.16
1	1	0	2	0	0	1	466.5	1	0	0	0	1	1	1	1	0	0	0	0	15.8
2	0	0	0	0	1	0	476.1	0	1	0	0	1	1	0	1	2	0	1	1	16.12
0	2	0	1	0	0	1	230.4	0	0	0	0	0	0	1	0	0	0	1	1	7.93
0	1	0	0	2	0	0	312.3	0	0	0	0	1	1	0	2	0	0	0	0	10.66
0	1	0	1	0	1	0	315.9	0	0	0	1	0	1	0	1	0	0	0	1	10.78
2	0	0	1	0	0	0	111.3	1	1	0	0	0	0	1	1	0	1	0	0	3.96
0	0	0	1	1	0	0	99.9	0	0	1	0	0	0	1	0	1	0	1	0	3.58
2	1	0	1	1	0	0	89.1	0	0	0	0	1	0	1	1	2	1	0	1	3.22
1	0	0	0	0	1	0	387.3	1	0	0	0	1	1	1	0	0	0	0	0	13.16
0	0	0	1	1	1	0	142.5	0	0	0	0	1	2	1	1	0	0	0	0	5.0
1	0	0	0	0	1	0	343.8	0	1	0	0	1	1	1	0	2	0	0	1	11.71
2	0	0	1	1	1	0	440.4	1	1	1	0	0	0	1	1	0	1	1	0	14.93
1	1	0	1	0	2	0	19.8	0	0	0	0	0	1	0	0	1	0	0	1	0.91
1	0	0	2	0	2	0	93.6	1	0	0	0	0	1	1	0	0	0	0	0	3.37
1	1	0	0	0	0	0	199.5	1	1	0	0	0	0	1	0	0	1	0	0	6.9
0	0	0	0	0	1	0	174.3	0	0	0	0	1	0	0	0	0	0	0	0	6.06
1	0	0	2	0	2	0	272.4	0	0	1	0	1	0	1	2	0	0	0	0	9.33
1	0	0	0	1	0	0	140.1	0	0	0	0	0	0	2	1	0	0	0	0	4.92
1	0	0	1	1	1	1	305.7	0	0	1	0	1	0	2	0	2	1	1	1	10.44
2	0	0	0	0	1	0	365.7	1	0	1	0	1	1	0	0	0	0	1	1	12.44
0	0	0	0	0	1	0	376.8	1	0	0	0	2	1	0	1	0	0	1	1	12.81
1	1	0	2	1	0	0	411.3	0	0	0	0	0	1	1	1	0	0	0	0	13.96
1	0	0	0	0	0	0	113.1	0	0	0	0	1	0	0	1	1	0	0	0	4.02
1	0	0	1	0	0	1	257.7	1	1	0	0	1	0	0	0	1	0	1	0	8.84
2	1	0	2	0	0	1	197.4	0	0	0	0	2	1	1	0	0	1	0	1	6.83
0	0	0	1	0	0	0	96.6	1	1	1	0	0	1	0	2	0	0	1	1	3.47
1	1	0	2	1	0	0	39.0	1	0	0	0	1	0	1	1	1	0	1	1	1.55
2	1	0	1	1	1	0	260.4	0	0	0	0	0	1	2	0	1	0	1	0	8.93
2	1	0	1	0	0	0	90.6	1	1	0	0	0	0	1	0	0	0	0	0	3.27
1	0	0	0	0	1	0	315.3	1	0	0	1	0	1	1	1	1	2	0	2	10.76
1	1	0	1	0	0	0	314.1	1	0	0	0	0	1	1	0	1	0	0	0	10.72
1	1	0	0	0	1	0	404.1	0	0	0	1	2	0	1	0	0	0	1	0	13.72
0	2	0	1	0	0	0	350.1	0	0	0	0	1	0	1	1	1	0	0	0	11.92
0	1	0	2	0	0	0	42.0	1	0	0	0	1	1	1	1	0	0	0	0	1.65
1	0	0	1	0	0	0	10.8	1	0	0	0	1	0	2	0	0	0	1	1	0.61
0	0	0	1	0	0	0	332.1	1	0	0	0	0	1	0	0	1	1	0	1	11.32
0	2	0	0	2	0	0	50.4	0	0	0	0	1	0	2	1	0	0	0	0	1.93
1	0	0	2	0	0	0	154.8	0	0	0	0	0	0	1	2	0	1	1	0	5.41
0	0	0	2	1	1	0	431.4	0	0	0	0	0	0	1	2	1	1	0	0	14.63
2	0	0	1	0	0	0	366.3	0	0	0	0	0	1	1	0	0	0	1	1	12.46
0	0	0	1	0	0	0	153.6	0	0	0	0	0	0	0	0	1	0	0	0	5.37
1	0	0	1	1	1	0	261.3	0	0	0	0	0	0	1	0	0	1	0	1	8.96
1	0	0	0	0	0	0	113.4	0	1	0	0	0	1	0	1	0	0	0	1	4.03
0	0	1	1	1	2	0	435.3	0	1	2	0	0	1	0	0	1	0	1	0	14.76
1	0	0	1	0	0	0	354.3	1	0	0	0	1	1	2	0	0	0	0	0	12.06
2	0	0	2	0	0	0	199.8	0	0	0	0	1	0	1	0	0	1	0	0	6.91
1	0	0	0	0	0	1	156.9	0	0	0	0	1	1	2	0	1	0	0	1	5.48
0	0	0	1	0	0	0	189.0	1	0	0	0	1	1	2	0	0	0	1	1	6.55
1	0	0	1	0	1	0	286.8	0	0	0	0	0	0	1	2	0	0	0	0	9.81
2	0	0	2	1	0	0	177.0	0	0	0	0	1	0	1	0	2	1	1	1	6.15
2	0	0	0	0	0	1	73.8	0	0	0	0	1	0	1	1	1	0	1	0	2.71
1	1	0	1	1	1	0	84.6	0	1	0	0	1	2	1	0	0	0	1	1	3.07
0	0	0	0	1	1	1	228.3	0	0	0	0	1	2	1	1	0	0	1	0	7.86
2	0	0	1	0	1	0	320.7	0	0	0	0	1	0	1	0	2	2	0	1	10.94
2	0	0	0	1	1	0	223.8	1	0	0	0	0	1	1	0	0	1	0	0	7.71
0	0	0	1	0	1	0	115.8	0	1	0	1	1	0	1	0	0	2	0	1	4.11
0	1	0	0	0	0	0	91.2	1	1	1	1	0	1	2	0	0	0	1	0	3.29
1	1	0	2	1	1	0	13.2	0	0	0	0	0	1	2	1	0	1	0	0	0.69
0	0	0	2	0	1	0	176.4	0	1	0	0	1	0	0	1	0	0	0	0	6.13
1	0	0	0	0	0	1	130.8	0	0	0	0	1	0	0	0	1	0	0	0	4.61
0	0	0	2	2	0	0	172.5	0	0	1	0	0	2	2	1	1	1	1	0	6.0
1	1	0	1	0	1	0	470.7	0	0	0	0	1	0	1	0	0	1	0	0	15.94
1	0	0	0	0	0	0	219.9	1	0	0	1	1	2	1	1	0	0	0	0	7.58
1	0	0	1	1	2	0	327.6	0	0	0	0	0	1	0	1	0	0	0	1	11.17
1	1	0	1	1	1	1	348.9	0	0	1	0	2	1	0	0	0	0	1	0	11.88
1	0	0	1	0	1	0	353.7	0	1	0	0	1	0	1	0	0	1	0	0	12.04
0	0	0	1	0	1	0	123.9	0	0	1	0	1	1	0	1	0	1	2	0	4.38
2	1	0	0	0	0	0	357.3	0	0	1	0	2	0	0	0	1	0	0	1	12.16
0	0	0	0	0	1	0	91.5	0	0	0	0	0	1	0	0	0	0	1	1	3.3
0	1	0	1	0	0	0	115.2	0	0	0	0	1	0	1	0	0	0	0	1	4.09
0	2	0	0	0	1	0	66.6	0	0	0	0	1	0	0	0	0	1	1	0	2.47
0	0	0	2	0	1	0	222.0	0	0	0	0	1	0	0	0	0	0	0	0	7.65
0	1	0	0	0	1	1	78.0	0	0	0	0	0	1	2	0	0	2	1	1	2.85
2	0	0	0	0	0	0	254.1	0	0	0	0	1	2	1	1	0	0	0	0	8.72
1	1	0	1	0	1	0	246.6	0	0	0	0	1	1	1	2	0	0	1	0	8.47
1	0	0	2	0	0	0	42.9	0	0	0	0	0	0	1	1	0	0	0	0	1.68
0	0	0	2	0	2	0	102.6	0	0	0	0	0	0	1	0	0	2	0	1	3.67
1	1	0	0	1	2	0	143.4	0	0	0	0	1	1	2	0	1	1	0	0	5.03
0	0	0	1	0	0	0	94.5	1	0	1	0	1	1	0	0	0	1	1	1	3.4
1	0	0	0	0	1	0	430.8	0	0	0	0	2	1	0	0	1	0	1	1	14.61
1	0	0	0	1	0	0	220.5	0	0	0	0	1	0	0	0	1	0	2	0	7.6
2	0	0	1	0	0	0	292.8	0	0	0	0	1	1	0	0	0	1	1	1	10.01
0	1	0	0	0	2	0	427.2	0	0	0	0	1	0	1	0	1	0	0	0	14.49
2	0	0	1	0	0	0	481.8	1	0	0	0	2	1	1	1	0	0	1	0	16.31
1	1	0	2	0	0	0	248.7	1	0	1	0	1	1	1	0	0	0	1	0	8.54
1	1	0	0	0	1	0	20.1	1	0	0	0	1	2	1	0	0	0	0	1	0.92
1	0	0	2	0	0	0	270.3	0	0	0	0	0	0	0	0	2	0	0	1	9.26
1	0	0	1	0	1	0	471.9	0	0	0	0	2	0	2	1	0	0	0	2	15.98
0	0	0	2	0	0	0	110.7	0	0	0	0	0	0	2	0	0	0	2	1	3.94
1	0	0	1	0	0	0	168.9	0	0	1	0	1	1	1	0	1	0	1	0	5.88
1	1	0	1	1	1	1	421.5	1	0	0	0	1	0	1	0	0	1	1	1	14.3
1	0	0	1	0	0	0	414.9	0	1	0	0	2	0	1	1	0	0	0	1	14.08
2	1	0	0	0	2	0	285.6	0	0	0	0	1	1	0	1	0	0	0	0	9.77
0	0	0	1	1	0	0	41.1	0	0	0	0	1	0	0	0	0	1	0	0	1.62
0	1	0	1	0	2	0	346.5	0	1	0	0	2	1	1	1	1	1	0	1	11.8
2	1	0	0	1	1	0	17.7	0	0	0	0	1	0	1	0	1	0	0	1	0.84
1	0	0	2	0	0	0	476.4	0	0	2	0	0	1	1	1	0	0	0	0	16.13
0	0	0	1	0	0	0	309.3	0	0	0	0	1	1	0	0	0	0	1	1	10.56
1	1	0	2	0	0	0	27.9	0	0	0	0	0	0	1	0	1	0	0	0	1.18
0	1	0	2	0	0	0	267.6	0	0	0	0	0	0	0	0	0	0	1	1	9.17
2	0	0	0	0	0	0	51.0	0	0	2	0	0	1	1	0	0	0	0	0	1.95
1	0	0	0	1	1	0	154.5	0	0	0	0	1	1	2	1	1	1	0	0	5.4
1	1	0	1	0	1	0	201.3	0	1	0	0	1	1	0	1	0	1	1	0	6.96
1	1	0	0	0	0	1	334.8	0	0	0	0	1	0	2	0	0	0	1	0	11.41
1	1	0	1	0	0	0	394.8	1	1	0	0	0	0	0	0	0	1	0	1	13.41
1	0	0	2	0	1	0	183.6	0	0	0	0	0	1	1	0	0	0	0	0	6.37
1	1	0	1	0	2	0	360.9	0	1	0	1	1	1	1	0	0	0	0	0	12.28
0	0	0	2	2	0	0	248.4	0	0	0	0	1	0	1	0	0	0	0	0	8.53
1	1	0	0	0	1	0	186.9	0	0	0	0	0	1	1	1	0	1	0	0	6.48
1	0	0	1	0	0	0	457.8	1	0	0	0	0	0	0	1	0	1	1	1	15.51
0	0	0	2	1	1	0	75.9	0	0	0	0	2	1	0	0	0	0	0	0	2.78
2	1	0	1	0	0	0	70.8	1	1	0	0	0	2	0	2	1	0	1	1	2.61
1	1	0	0	0	0	0	131.1	0	0	0	0	1	0	2	0	1	0	1	1	4.62
2	0	0	1	1	0	1	102.0	0	0	0	0	1	1	2	0	0	0	0	0	3.65
2	0	0	0	0	0	1	217.2	0	0	1	0	2	0	1	0	1	0	0	0	7.49
0	0	0	2	0	0	1	228.9	0	0	0	0	2	1	0	1	0	2	0	0	7.88
1	0	0	1	0	2	0	15.9	1	0	1	0	2	1	0	2	0	1	1	0	0.78
0	0	0	1	0	1	1	339.3	0	1	1	0	1	0	2	0	0	0	1	0	11.56
0	2	0	0	0	1	0	404.7	0	0	0	0	1	1	0	0	1	0	0	0	13.74
0	0	0	1	0	1	0	281.4	0	0	0	0	1	0	1	0	0	0	0	1	9.63
1	1	0	2	0	0	0	218.7	0	0	0	0	0	1	2	0	0	2	0	0	7.54
0	0	0	1	1	0	0	184.8	0	0	0	0	1	1	2	0	1	1	0	0	6.41
1	0	0	2	0	0	0	401.4	0	0	0	0	0	2	0	0	0	0	0	0	13.63
1	1	0	1	0	0	0	96.0	0	0	0	0	1	0	0	0	1	0	1	1	3.45
1	1	0	1	0	1	0	62.4	0	0	0	0	1	0	1	1	0	0	1	0	2.33
1	0	0	0	1	0	0	124.8	0	0	1	0	1	1	0	1	0	0	1	1	4.41
1	0	0	1	0	1	1	187.8	0	0	0	0	0	0	0	1	0	0	0	0	6.51
0	1	0	2	0	1	1	453.9	0	0	1	0	0	1	0	0	0	0	0	1	15.38
2	0	0	1	0	1	0	263.7	0	0	1	0	0	0	1	0	0	0	0	1	9.04
2	0	0	1	1	0	0	456.0	1	0	0	0	0	1	1	1	0	0	0	1	15.45
2	1	0	2	0	0	1	226.5	0	0	0	1	1	2	2	0	0	0	0	0	7.8
0	0	0	2	1	1	1	410.4	0	1	0	0	0	1	1	0	0	0	2	1	13.93
1	0	0	1	0	0	0	233.7	0	0	0	0	1	0	0	1	2	0	0	0	8.04
2	0	0	1	0	0	0	291.0	0	1	0	0	0	0	1	1	1	0	1	0	9.95
0	1	0	1	1	1	0	432.3	0	1	1	0	1	1	2	0	0	0	1	0	14.66
1	2	0	1	0	2	0	447.0	0	0	0	0	2	1	2	0	1	0	1	1	15.15
0	0	0	1	0	2	0	24.3	0	0	0	0	1	0	1	1	0	1	0	0	1.06
0	0	0	2	0	1	1	134.4	0	0	0	0	0	1	2	0	1	1	0	0	4.73
0	0	0	0	0	1	1	427.8	0	0	0	0	1	1	2	0	0	0	0	1	14.51
0	0	0	2	0	2	0	395.4	1	0	1	0	2	1	1	1	0	0	0	0	13.43
0	0	0	1	1	1	1	338.4	0	0	0	0	1	0	1	0	0	1	1	1	11.53
0	1	0	1	0	1	0	398.7	2	0	0	0	1	0	1	0	0	1	0	1	13.54
1	0	0	0	0	1	0	166.2	0	0	1	0	0	1	0	1	0	0	0	0	5.79
0	1	0	2	0	0	0	371.4	1	0	0	0	0	0	2	0	0	0	0	0	12.63
0	0	0	1	0	1	0	450.0	0	0	0	0	0	2	1	1	0	0	0	1	15.25
1	1	0	2	0	0	0	462.3	0	0	0	0	0	1	0	0	1	0	1	1	15.66
1	1	0	2	0	0	0	207.9	0	0	0	0	1	0	0	0	1	0	0	1	7.18
1	1	0	1	0	1	1	233.1	1	0	0	0	0	0	1	1	0	0	0	0	8.02
2	1	0	0	0	0	1	306.0	0	0	0	0	1	0	1	0	2	0	0	1	10.45
1	0	0	0	0	1	0	309.0	0	0	0	0	1	1	1	0	0	0	0	1	10.55
1	1	0	1	1	0	1	6.9	1	0	1	0	0	1	2	0	0	0	2	0	0.48
0	0	0	1	0	0	0	232.2	0	0	0	0	2	1	2	0	1	1	0	0	7.99
1	0	0	1	0	0	0	228.0	0	0	0	0	1	1	2	0	1	1	0	0	7.85
1	0	0	2	0	1	1	183.9	1	1	0	0	0	1	1	1	0	0	1	1	6.38
1	0	0	1	0	0	0	474.0	0	0	0	0	2	1	0	0	0	0	1	1	16.05
1	1	0	1	0	0	0	22.2	0	0	0	0	1	0	1	0	0	0	1	1	0.99
0	1	0	0	1	0	0	342.3	0	1	1	0	0	0	1	0	1	0	0	1	11.66
1	1	0	1	0	1	0	229.5	0	0	0	0	1	1	1	1	0	0	1	1	7.9
0	2	0	1	0	0	0	414.3	0	0	0	0	0	0	1	0	0	1	0	0	14.06
1	0	0	1	0	1	0	221.1	1	0	0	0	0	0	2	0	0	0	0	0	7.62
2	0	0	1	0	1	0	235.8	0	0	0	0	1	0	1	0	0	0	1	0	8.11
0	0	0	0	0	0	0	287.4	0	0	1	0	1	0	0	1	0	0	0	0	9.83
1	0	0	1	0	0	0	472.5	0	0	0	0	1	2	1	0	0	1	0	0	16.0
1	1	0	1	0	0	0	455.1	0	0	0	1	0	1	1	0	0	0	2	0	15.42
0	1	0	1	0	1	0	10.5	1	0	0	0	2	1	0	0	0	0	0	1	0.6
1	1	0	0	0	0	0	85.5	1	0	0	0	1	0	1	0	1	0	1	1	3.1
0	0	0	0	0	2	1	154.2	0	0	0	0	1	1	2	0	1	0	0	0	5.39
0	1	0	0	0	1	0	64.2	0	0	0	1	2	0	1	0	0	0	1	0	2.39
1	1	0	1	0	2	0	129.3	1	0	0	0	1	1	0	1	0	0	0	1	4.56
1	0	0	1	0	0	0	87.0	0	0	1	1	1	1	1	1	1	1	0	0	3.15
1	1	0	1	1	0	0	25.2	0	0	0	1	0	1	0	0	0	1	1	0	1.09
2	0	0	1	0	2	0	413.4	0	0	0	0	1	0	1	1	1	1	0	1	14.03
1	0	0	1	0	0	1	14.4	1	0	1	0	1	1	2	0	0	0	0	0	0.73
0	1	0	1	0	0	0	145.8	0	0	0	0	2	0	1	1	1	1	0	0	5.11
0	2	0	2	0	0	0	308.1	0	0	0	0	0	2	0	1	1	0	0	1	10.52
2	1	0	0	0	0	0	229.8	0	0	0	0	1	0	1	0	0	0	0	1	7.91
0	0	0	0	0	0	0	333.9	1	0	0	0	1	2	1	0	1	0	1	1	11.38
1	0	0	1	0	1	0	138.3	0	0	0	1	0	1	1	0	1	2	0	1	4.86
0	0	0	2	0	2	0	216.6	2	0	0	0	1	0	0	0	1	2	0	1	7.47
1	2	0	1	0	1	0	375.6	0	0	0	0	1	0	1	1	1	0	0	0	12.77
1	0	0	0	0	1	0	333.0	1	1	0	0	0	1	1	1	0	0	1	1	11.35
0	1	0	0	0	1	0	315.0	0	0	0	0	1	0	2	0	0	1	0	0	10.75
1	2	0	2	0	0	0	275.7	0	0	1	0	0	1	0	0	1	2	0	0	9.44
1	0	0	2	0	0	0	327.9	0	0	1	0	2	0	2	0	0	0	0	0	11.18
2	1	0	1	0	0	0	313.2	1	0	1	0	1	0	0	1	2	1	0	1	10.69
0	0	0	1	0	0	1	451.5	0	0	0	0	1	0	1	0	1	0	0	1	15.3
0	0	0	1	0	0	0	215.4	1	1	0	0	0	0	1	0	0	1	1	0	7.43
0	0	0	1	0	0	0	76.8	0	0	1	0	0	1	0	1	0	0	0	1	2.81
0	0	0	2	0	0	0	184.5	1	0	0	0	0	0	1	0	0	0	0	0	6.4
1	0	1	2	0	0	0	348.3	1	1	1	0	1	1	1	1	1	0	0	0	11.86
0	0	0	1	0	1	1	43.8	0	0	0	0	1	0	2	1	2	2	1	1	1.71
2	0	0	1	0	0	0	132.0	0	0	0	1	0	0	0	0	0	0	0	0	4.65
1	0	0	0	0	1	0	11.1	1	0	0	0	0	1	1	0	1	0	1	0	0.62
2	1	0	1	0	1	0	369.0	0	0	0	0	0	1	1	1	0	0	0	0	12.55
0	1	0	1	1	1	0	431.1	0	1	0	0	1	0	2	0	1	1	1	1	14.62
2	1	0	0	0	0	0	56.1	0	0	0	0	0	1	1	0	1	0	0	0	2.12
2	0	0	1	0	0	0	454.8	0	1	0	0	2	1	0	0	1	0	0	1	15.41
2	1	0	1	1	1	0	395.1	0	0	0	1	1	1	0	1	0	0	0	0	13.42
0	0	0	1	0	2	0	226.8	0	0	0	0	0	0	0	0	2	0	0	0	7.81
1	0	0	1	0	1	0	227.4	0	0	0	0	1	0	1	0	1	0	0	0	7.83
1	0	0	0	0	0	0	53.4	1	0	0	0	0	1	1	0	1	0	1	0	2.03
0	0	0	1	0	1	0	429.6	0	0	0	0	0	1	1	0	1	1	1	0	14.57
0	1	0	2	0	0	0	196.8	0	0	0	0	2	2	2	0	1	0	1	0	6.81
0	1	0	1	0	1	0	285.0	2	0	0	0	2	1	1	1	0	0	0	0	9.75
0	1	0	0	0	1	0	57.0	0	0	1	0	2	1	2	1	1	0	0	1	2.15
0	0	0	0	0	1	0	410.1	1	1	0	0	0	1	2	0	1	0	0	0	13.92
1	0	0	0	0	1	1	218.1	1	1	0	0	1	0	1	1	1	0	1	0	7.52
1	0	0	2	0	1	0	359.7	0	0	0	0	0	0	1	0	0	1	0	0	12.24
0	1	0	1	0	0	0	389.7	0	0	0	0	1	0	1	0	0	0	0	1	13.24
0	0	0	1	0	0	0	307.5	0	0	1	0	1	1	2	1	0	0	0	0	10.5
2	0	0	1	0	1	0	278.7	0	0	0	0	0	0	1	0	1	0	2	1	9.54
1	0	0	0	0	0	0	44.7	0	0	0	0	0	0	0	1	0	1	0	0	1.74
1	0	0	0	0	0	1	179.1	0	0	0	0	0	2	1	0	0	0	1	0	6.22
1	0	0	0	0	1	0	465.9	0	0	0	0	0	0	1	0	0	0	0	0	15.78
2	1	0	1	1	1	0	270.6	0	0	0	0	0	0	0	1	0	0	0	0	9.27
1	1	0	1	0	1	1	240.0	0	0	0	0	0	1	2	0	0	0	2	0	8.25
0	0	0	0	0	1	1	272.7	0	0	0	0	1	0	2	1	1	0	1	1	9.34
1	0	0	2	0	0	0	255.6	0	0	1	0	0	0	1	1	0	0	0	0	8.77
1	0	0	1	0	0	0	225.0	0	0	1	1	0	1	2	1	0	0	1	1	7.75
1	0	0	1	0	1	0	210.9	0	0	0	0	0	1	2	2	0	0	1	1	7.28
0	0	0	1	0	0	0	5.7	0	1	0	1	2	2	0	0	0	0	0	0	0.44
1	0	0	0	0	1	0	99.3	1	0	1	0	0	1	2	1	0	0	0	2	3.56
0	0	0	1	0	0	0	363.3	0	0	0	0	0	0	1	0	1	0	1	1	12.36
1	0	0	1	0	0	0	237.9	1	0	0	0	0	0	0	2	1	1	1	0	8.18
0	1	0	1	0	1	0	15.0	0	0	1	1	1	0	1	0	0	0	1	0	0.75
1	1	0	1	0	0	0	368.7	1	0	0	0	0	1	1	0	0	0	0	0	12.54
1	0	0	0	0	0	0	97.5	0	0	0	1	1	1	1	0	0	0	1	1	3.5
0	0	0	1	1	1	1	339.9	1	0	0	1	2	0	0	1	0	0	1	1	11.58
0	0	0	2	0	0	0	376.2	0	0	0	1	0	1	1	0	1	1	0	1	12.79
0	0	0	0	0	0	0	220.2	1	0	0	0	0	1	0	0	0	0	0	1	7.59
0	0	0	0	0	0	0	8.4	0	0	0	0	0	0	2	0	0	0	1	0	0.53
0	0	0	1	0	1	0	323.4	0	0	0	0	1	1	1	0	0	0	0	1	11.03
2	1	0	0	0	0	0	119.7	0	0	0	0	1	0	2	0	0	0	0	1	4.24
2	0	0	0	0	0	0	375.3	0	0	1	0	0	1	0	0	1	1	2	0	12.76
1	1	0	1	0	1	0	439.8	1	0	0	0	1	2	2	1	0	0	1	0	14.91
1	0	0	1	0	1	0	276.9	0	0	1	0	0	0	2	0	0	1	1	1	9.48
0	0	0	0	0	1	0	192.9	1	0	0	0	0	0	0	1	0	0	1	1	6.68
1	0	0	0	0	0	0	435.6	0	0	0	0	2	0	0	0	1	0	0	0	14.77
0	0	0	2	1	0	0	239.4	1	0	0	0	1	0	0	1	1	0	2	1	8.23
1	0	0	1	0	0	0	55.8	0	0	1	0	0	0	1	1	0	0	0	0	2.11
0	1	1	1	0	1	0	335.7	0	0	1	0	1	0	0	1	0	0	1	0	11.44
0	0	0	0	0	0	0	129.9	0	0	1	0	0	0	2	1	0	0	1	1	4.58
1	0	0	0	0	1	0	81.9	0	0	0	0	0	0	1	0	0	0	0	0	2.98
0	0	0	2	0	0	0	266.4	0	0	0	0	1	0	0	0	0	1	0	1	9.13
0	1	0	2	0	1	1	206.4	1	0	0	1	2	0	0	0	1	2	0	0	7.13
0	0	0	1	0	1	0	402.0	0	0	1	0	0	2	0	0	1	0	0	1	13.65
0	0	0	1	0	1	1	98.7	1	0	1	0	1	2	1	0	0	0	0	1	3.54
1	0	0	0	0	1	0	330.9	1	0	0	0	2	1	0	1	0	0	0	0	11.28
1	1	0	0	0	0	2	162.9	0	1	0	0	1	1	1	2	1	0	1	0	5.68
1	0	0	0	0	1	1	479.4	0	0	0	0	0	1	1	0	1	1	0	0	16.23
2	0	0	1	0	1	0	3.3	0	0	0	1	1	1	1	1	0	1	0	0	0.36
1	0	0	2	0	0	0	331.5	0	0	1	0	1	0	0	0	0	2	1	1	11.3
0	0	0	0	0	0	0	169.2	0	0	1	1	0	1	0	0	1	0	0	2	5.89
1	0	0	1	0	1	0	250.8	1	0	0	0	1	1	1	2	0	0	1	0	8.61
0	0	0	1	0	1	0	467.1	0	0	1	0	2	1	0	0	1	0	0	0	15.82
0	0	0	1	0	0	0	352.5	0	0	0	0	1	0	0	0	0	0	0	0	12.0
0	1	0	1	0	0	0	185.4	1	0	0	0	2	1	1	0	1	0	1	1	6.43
1	1	0	1	0	0	0	139.2	1	0	0	0	0	1	1	0	0	1	0	0	4.89
0	1	0	1	0	1	0	98.1	0	0	0	1	1	0	2	2	0	0	0	0	3.52
0	0	0	0	0	1	0	163.8	0	0	0	0	0	0	1	1	0	0	0	0	5.71
