N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
0.479	568.20	1.24	11	152.8	14.74846432	3.4022	2.112	8	4.123	0.473206578	2.01	172.0	34.49692863
0.110	493.37	2.97	5	94.9	45.23188805	7.0594	4.426	18	4.221	0.946774653	2.26	197.0	95.4637761
0.169	18.27	4.29	90	149.1	43.86105021	9.1271	3.772	50	0.899	2.473365616	4.60	101.0	92.72210042
0.628	693.10	0.37	49	195.8	44.38954278	7.2513	2.295	6	0.565	4.002047015	3.94	99.0	93.77908556
0.936	199.31	2.19	41	24.8	2.600259326	1.0808	0.931	24	3.974	4.232448225	2.21	16.0	10.20051865
0.213	83.27	0.60	94	125.8	31.95616383	8.3145	1.476	34	1.651	2.742222738	4.08	13.0	68.91232766
0.513	71.88	0.79	78	10.2	44.94870876	5.7800	0.413	15	3.073	4.334901498	1.36	98.0	94.89741752
0.082	534.52	1.51	15	171.8	23.42144442	4.7335	2.947	29	0.485	3.51662955	2.25	85.0	51.84288883
0.293	276.08	4.95	10	96.4	25.16892806	7.3180	4.976	9	4.289	1.706965423	3.39	193.0	55.33785612
0.227	489.44	3.75	23	133.9	38.58540293	3.4588	2.871	28	2.496	0.406317818	0.61	153.0	82.17080586
0.576	164.82	2.60	50	182.1	46.13904731	8.1424	3.343	41	2.164	4.998344916	3.30	109.0	97.27809463
0.460	657.82	1.95	11	24.3	29.40619281	0.1374	0.506	12	0.139	1.446951732	2.79	115.0	63.81238562
0.797	209.09	4.10	83	22.4	9.656344855	4.5611	1.093	7	1.701	1.60187002	3.66	84.0	24.31268971
0.459	143.53	1.01	39	9.6	29.23814165	8.3444	4.928	12	1.837	2.270775058	1.27	143.0	63.47628329
0.763	305.78	0.58	1	131.6	37.89617731	6.2546	3.033	42	0.223	3.831214195	2.08	185.0	80.79235462
0.928	502.79	4.27	13	73.6	12.0031611	3.8316	1.885	27	4.077	4.589138248	0.71	49.0	29.0063222
0.360	247.96	2.89	77	97.9	48.61244496	8.9916	0.008	39	1.480	3.004406116	3.95	105.0	102.2248899
0.778	148.61	4.84	62	171.6	7.920796109	4.9055	4.906	13	0.318	4.869074299	4.78	77.0	20.84159222
0.972	107.69	3.08	45	100.2	7.424340753	0.4142	3.385	9	2.487	1.275348703	0.60	159.0	19.84868151
0.710	717.33	3.68	65	144.9	34.49412881	5.2861	4.968	43	4.608	2.681347645	3.55	136.0	73.98825762
0.358	218.47	4.73	3	21.3	32.76258537	6.3066	4.262	41	1.613	2.262512942	2.07	179.0	70.52517074
0.360	600.61	0.87	76	49.9	45.31122428	6.9743	4.721	41	3.671	4.574575782	4.76	132.0	95.62244857
0.648	550.41	1.53	23	35.9	33.14213042	6.8320	1.356	27	1.353	3.522028331	0.17	20.0	71.28426085
0.357	614.40	0.43	60	124.5	7.349644152	4.7887	2.225	36	3.592	1.737379513	0.57	11.0	19.6992883
0.535	358.61	2.84	12	184.4	27.4974194	8.4212	2.208	30	3.611	0.849258927	1.62	50.0	59.99483879
0.404	690.41	2.25	53	55.9	8.042777202	2.2211	1.041	8	0.926	0.417844944	3.81	136.0	21.0855544
0.463	484.66	4.76	5	37.2	2.565333138	3.5012	1.748	5	0.321	1.490416105	4.89	167.0	10.13066628
0.241	31.45	0.84	30	23.9	22.2944964	5.1463	3.755	41	1.637	0.764767846	3.87	160.0	49.5889928
0.391	490.83	1.99	73	5.4	49.30334156	7.7779	1.039	32	2.053	0.96034999	0.94	29.0	103.6066831
0.665	765.46	4.44	75	16.1	18.56799068	7.9573	3.529	20	4.867	4.708259577	3.73	164.0	42.13598136
0.734	588.54	4.80	95	176.9	45.73057241	2.1583	4.219	8	4.514	3.470176826	4.69	23.0	96.46114482
0.595	474.91	2.66	95	123.8	11.02840682	5.4992	3.874	39	3.630	0.577872323	1.02	134.0	27.05681364
0.712	651.30	4.08	4	113.2	9.28695069	0.1191	4.857	20	3.539	4.063427913	3.39	75.0	23.57390138
0.767	418.72	1.14	54	84.7	19.66791752	8.4829	1.463	25	0.982	2.063879346	0.32	51.0	44.33583504
0.761	474.35	0.87	36	121.0	15.16918475	6.9962	0.931	6	3.312	0.832252677	1.11	144.0	35.33836949
0.249	179.78	1.98	94	128.3	32.59150928	1.0777	0.181	9	2.331	0.24222142	1.43	52.0	70.18301856
0.779	508.21	4.52	44	135.9	30.31389647	8.1898	2.590	31	0.629	2.091538139	0.44	164.0	65.62779294
0.709	20.08	0.86	61	112.3	7.291390518	6.1978	1.114	11	0.846	4.239762036	4.63	54.0	19.58278104
0.158	87.56	4.34	91	106.7	44.00278097	2.0599	1.756	47	2.607	1.153624382	4.44	19.0	93.00556195
0.407	105.37	3.04	46	135.0	17.24330177	5.3959	3.247	44	1.616	4.060936415	3.97	59.0	39.48660354
0.710	52.99	2.60	1	1.0	49.7021875	8.3940	1.000	26	3.687	0.620590944	3.39	170.0	104.404375
0.354	89.13	4.47	8	7.2	38.85868643	5.8637	0.529	43	0.753	0.245016358	1.41	177.0	82.71737286
0.690	779.41	4.69	87	185.7	10.35601096	0.5543	3.516	13	4.314	4.945894086	0.04	185.0	25.71202192
0.521	703.84	1.57	12	58.3	0.792603855	7.1264	3.749	29	1.953	4.779110408	1.22	114.0	6.585207709
0.218	68.70	2.70	88	188.7	8.688180433	6.0464	4.500	47	2.472	1.235412017	4.22	51.0	22.37636087
0.700	0.92	0.59	75	95.4	14.76807797	1.3393	3.863	30	1.415	4.190267099	0.81	155.0	34.53615594
0.173	29.96	2.23	1	61.5	23.58245367	9.6114	3.838	28	4.370	0.556459004	0.68	21.0	52.16490735
0.550	400.40	0.82	92	110.1	1.348304942	8.5734	2.347	38	5.000	1.158588677	0.62	38.0	7.696609884
0.643	764.51	3.35	57	191.5	23.71797489	3.4025	3.535	17	3.619	4.797497588	1.57	165.0	52.43594978
0.344	18.30	3.24	14	22.4	5.754002713	9.5187	3.953	25	3.567	1.809441829	2.16	157.0	16.50800543
0.252	705.98	2.22	66	37.3	3.60695385	0.6892	0.476	34	3.934	1.565160323	2.52	107.0	12.2139077
0.665	351.53	3.77	87	24.2	21.17882668	0.6532	3.223	31	0.332	3.504639028	1.89	147.0	47.35765336
0.207	194.68	4.57	44	105.7	3.865619675	9.3181	1.733	18	4.176	2.162117507	3.06	37.0	12.73123935
0.510	379.15	4.77	23	33.6	5.349697541	8.1243	2.415	29	1.840	3.576814696	4.08	51.0	15.69939508
0.338	658.25	1.28	59	109.0	20.56628958	0.2118	3.305	25	1.827	2.482289667	2.40	161.0	46.13257917
0.931	17.86	0.83	9	124.9	34.30619088	0.3345	1.680	41	2.818	4.601230541	0.20	182.0	73.61238176
0.068	50.34	2.70	42	15.6	31.05136312	0.5858	4.582	46	4.483	0.601048764	0.87	198.0	67.10272623
0.994	366.06	2.18	74	97.5	43.08234501	7.9444	4.876	28	0.145	0.837448888	3.11	182.0	91.16469001
0.736	330.72	0.61	36	51.3	37.16962613	0.0857	1.376	34	0.541	2.757499674	0.26	131.0	79.33925227
0.196	644.38	4.50	2	125.9	43.57724417	6.7451	1.658	5	2.359	3.254110752	1.84	33.0	92.15448834
0.911	352.00	1.17	20	191.3	28.07315781	8.0331	1.293	33	3.513	3.590845163	4.98	23.0	61.14631563
0.702	450.06	0.81	81	80.4	46.1289483	4.4662	4.606	44	1.319	4.642283226	3.48	40.0	97.25789659
0.390	72.75	2.47	57	63.9	33.25198824	6.5626	0.204	17	4.420	1.559043885	3.38	20.0	71.50397647
0.760	73.06	1.08	39	93.1	5.686845196	3.4944	2.581	46	0.818	4.057822525	2.80	196.0	16.37369039
0.771	288.20	3.53	87	154.0	34.07106558	3.8521	2.727	34	2.055	4.749960103	4.46	76.0	73.14213116
0.292	152.82	0.80	33	10.1	36.91913725	2.0105	2.555	40	0.359	2.754621856	1.01	153.0	78.83827449
0.956	638.77	0.99	19	65.9	10.51897846	9.4715	4.756	37	1.100	0.834465482	3.38	18.0	26.03795691
0.507	615.43	0.74	93	109.7	34.09182793	7.9130	0.190	26	4.458	3.732022525	1.96	61.0	73.18365586
0.785	354.63	3.16	5	101.1	22.81010255	2.7745	3.195	15	1.853	0.873651544	1.16	2.0	50.6202051
0.711	118.40	0.61	36	87.9	31.3007974	4.7118	3.857	5	1.897	3.802825382	2.61	74.0	67.6015948
0.677	40.09	3.07	35	161.0	12.16765625	4.0442	0.772	50	0.576	0.527097002	4.03	45.0	29.3353125
0.114	618.40	3.12	12	105.9	14.38736142	0.4439	1.185	30	0.595	2.610443324	2.91	117.0	33.77472284
0.998	434.98	4.60	75	105.8	47.09522899	3.9875	4.899	32	0.349	4.533007184	4.49	36.0	99.19045798
0.667	767.27	3.18	41	108.2	19.94860938	5.7050	4.970	27	4.838	4.20679528	1.42	15.0	44.89721876
0.730	720.13	4.64	14	190.6	48.25801597	0.5172	4.620	22	4.399	4.358083919	2.46	143.0	101.5160319
0.337	49.46	3.94	65	75.6	49.6594048	9.2420	1.115	31	2.959	3.506824325	4.35	65.0	104.3188096
0.127	601.70	4.81	46	31.5	23.16039403	4.7366	3.429	41	4.076	0.117824053	1.02	152.0	51.32078806
0.829	220.89	4.78	69	160.7	23.91425474	1.2067	3.190	22	3.313	2.81084047	0.04	104.0	52.82850948
0.756	172.41	4.32	29	116.5	45.21709882	7.3204	3.433	39	1.312	2.766461184	1.46	46.0	95.43419764
0.790	127.29	4.42	63	23.2	5.43893848	6.4655	1.664	25	4.218	0.817993417	3.33	83.0	15.87787696
0.757	76.27	2.48	23	40.3	10.66641042	5.0227	4.685	11	4.953	3.778200161	1.39	18.0	26.33282084
0.134	355.04	0.80	48	165.6	44.30482313	8.8268	3.500	17	3.965	2.328403464	0.31	146.0	93.60964626
0.565	295.94	4.72	82	39.1	38.21190015	4.8668	4.826	47	3.732	4.412723856	2.77	153.0	81.42380029
0.460	233.87	4.40	50	38.5	4.74799126	9.1265	2.623	38	3.706	4.14332044	0.19	15.0	14.49598252
0.303	454.57	3.36	18	103.8	43.57231021	9.8448	2.872	31	0.633	0.592629498	1.57	130.0	92.14462041
0.207	540.11	2.44	79	131.6	40.14617649	1.2765	0.583	8	1.894	4.955655968	4.21	65.0	85.29235299
0.405	550.34	2.00	49	91.7	42.53325737	6.4785	4.128	30	2.171	3.192099232	3.98	68.0	90.06651473
0.121	514.02	3.35	34	184.0	7.320141973	9.0622	4.449	11	3.461	4.101128566	1.37	122.0	19.64028395
0.367	526.62	0.59	51	174.6	27.34464789	3.1774	3.893	34	2.026	3.073779987	0.27	101.0	59.68929578
0.442	304.67	4.41	82	80.7	41.83515958	1.5457	1.761	12	2.779	2.240004447	4.87	116.0	88.67031916
0.877	164.13	4.36	47	179.4	39.86852514	1.0311	2.963	40	2.912	2.678737965	4.23	120.0	84.73705028
0.291	366.20	0.53	73	14.3	0.660092245	7.5970	5.000	41	4.080	1.046176727	0.59	178.0	6.320184491
0.575	449.75	1.39	34	38.0	29.96603337	3.0072	0.722	27	4.660	3.640637433	4.39	162.0	64.93206674
0.455	646.16	4.97	85	107.5	7.460042774	2.0569	0.933	6	4.143	3.014951298	2.05	198.0	19.92008555
0.229	493.25	1.93	64	56.4	23.81771827	5.7926	1.407	15	1.538	0.563730478	2.94	95.0	52.63543653
0.135	526.54	0.76	84	40.8	20.37645542	1.4288	0.517	47	0.721	2.582090058	0.67	109.0	45.75291083
0.406	611.37	1.62	25	122.2	8.223891346	4.4932	4.966	37	2.048	4.04381125	1.40	108.0	21.44778269
0.399	321.23	0.28	16	24.9	6.105303834	8.0259	2.855	30	0.317	4.926250671	3.25	105.0	17.21060767
0.367	452.71	2.05	26	4.4	16.83365858	3.6789	3.675	10	2.062	3.033115227	1.78	191.0	38.66731717
0.546	488.59	3.65	94	129.4	33.88440338	3.3431	3.395	16	0.904	1.147259382	1.83	95.0	72.76880675
0.655	434.24	2.46	99	175.9	3.039785784	3.8204	4.664	9	2.046	0.539062569	1.11	119.0	11.07957157
0.985	347.18	2.29	33	27.6	9.19250641	6.1676	4.937	33	2.504	3.871868493	1.07	116.0	23.38501282
0.863	140.33	4.65	41	169.2	15.5839033	7.9892	2.552	23	4.527	2.471122556	1.03	174.0	36.1678066
0.627	335.86	0.47	56	154.7	24.54311391	6.4090	3.935	40	1.881	2.536452061	0.60	55.0	54.08622781
0.129	602.14	2.92	47	82.7	14.14653482	1.4965	1.551	16	0.208	1.457727089	3.81	132.0	33.29306964
0.005	661.01	2.98	75	160.5	37.3849625	0.9030	4.758	17	0.501	4.34407824	4.00	195.0	79.76992501
0.848	782.97	3.29	24	20.0	10.53281844	3.5679	3.278	15	3.053	3.691011456	2.54	138.0	26.06563687
0.014	251.69	0.82	76	108.6	37.24213756	9.0760	1.791	33	2.115	4.339315782	3.90	190.0	79.48427512
0.897	559.49	2.39	22	126.1	27.19850028	4.5886	2.625	37	1.162	3.374949027	1.21	168.0	59.39700055
0.332	607.18	4.03	18	137.9	4.924586357	7.9935	1.251	23	3.931	3.596195625	4.18	81.0	14.84917271
0.596	25.59	4.47	27	142.8	26.57170079	1.4744	2.839	6	1.172	0.47005857	3.96	182.0	58.14340157
0.112	338.65	1.36	84	130.1	36.24602586	0.4418	4.920	10	3.757	3.64275638	1.29	3.0	77.49205171
0.240	246.64	0.11	10	166.6	18.04339029	0.3243	1.281	40	1.260	4.328620887	2.85	61.0	41.08678057
0.860	764.95	1.96	14	109.7	16.23046767	7.1137	0.133	38	1.780	1.370800274	0.61	192.0	37.46093535
0.121	323.30	2.32	74	144.2	35.73822823	8.2138	2.702	27	3.483	1.17352532	0.53	103.0	76.47645645
0.583	656.51	3.98	25	122.6	31.91854499	7.8059	0.731	41	3.426	0.168335294	1.50	183.0	68.83708997
0.333	377.25	1.10	5	157.6	18.02023192	2.5861	1.268	18	0.707	4.289624903	3.66	0.0	41.04046383
0.730	476.27	0.09	70	66.8	32.44218882	4.3817	4.562	13	4.755	4.801930449	3.79	119.0	69.88437764
0.275	147.13	3.94	21	67.4	40.03272609	1.5543	2.277	34	4.623	2.410906601	0.54	5.0	85.06545218
0.948	245.69	0.07	66	129.7	5.714045388	4.6614	1.192	35	4.662	2.782027847	0.22	131.0	16.42809078
0.811	484.92	0.61	55	31.6	8.652028117	8.3355	1.795	26	2.247	0.800339778	4.46	99.0	22.30405623
0.592	396.77	1.84	11	167.5	0.908359183	1.4070	0.437	39	0.881	0.38071668	2.52	35.0	6.816718366
0.285	386.34	3.32	23	177.8	41.2059069	6.7656	3.389	11	4.467	1.734527682	2.13	133.0	87.41181379
0.276	308.98	2.79	64	124.2	20.09782467	4.4285	3.893	37	1.538	2.381502074	3.62	200.0	45.19564935
0.882	752.74	2.07	98	80.3	11.20381249	4.8341	1.304	9	3.937	0.467482325	0.71	78.0	27.40762498
0.597	290.83	0.87	86	38.9	8.648760771	3.0896	4.275	16	3.338	4.263543134	4.67	159.0	22.29752154
0.215	797.55	3.35	6	156.2	25.89881368	0.3315	0.701	46	2.440	4.978605035	2.86	193.0	56.79762736
0.511	293.39	0.34	57	55.2	30.42780039	3.0857	4.761	6	3.624	2.838161841	0.36	1.0	65.85560078
0.234	134.82	2.17	7	1.7	37.18224933	1.8687	4.357	15	0.643	4.275993222	2.23	112.0	79.36449866
0.320	96.99	0.73	53	21.4	29.7369571	5.9851	1.421	46	1.021	3.724534212	3.09	135.0	64.4739142
0.447	466.46	4.53	3	186.8	2.60730508	9.3694	4.804	50	2.052	0.106527753	4.09	173.0	10.21461016
0.255	59.11	3.59	3	179.0	5.337051385	2.5408	1.748	48	0.652	1.473564585	3.01	138.0	15.67410277
0.195	219.34	1.20	70	2.0	11.8711847	0.1090	3.870	36	4.635	3.604900292	3.90	70.0	28.7423694
0.989	443.32	2.18	75	175.4	13.25028404	6.5492	1.093	22	2.173	2.035147061	4.07	188.0	31.50056808
0.125	527.60	2.15	50	189.0	3.695575226	5.9486	3.739	15	2.968	1.069736469	3.26	154.0	12.39115045
0.406	332.57	0.10	42	5.5	17.59256042	1.2540	1.809	37	2.171	4.53328496	1.69	194.0	40.18512085
0.010	66.44	0.82	33	94.2	38.31345733	2.3191	1.598	19	1.015	2.626526729	2.88	119.0	81.62691465
0.436	643.98	4.12	96	105.0	13.16800549	8.7216	1.995	15	2.004	0.291658087	0.55	137.0	31.33601098
0.089	20.65	1.67	39	146.4	13.97559353	5.7186	4.724	37	4.743	3.171628904	0.76	164.0	32.95118705
0.934	78.75	4.26	58	141.8	23.25115243	9.4504	2.931	50	2.651	3.367878912	1.78	152.0	51.50230486
0.335	104.15	1.65	9	2.0	9.489955562	7.0914	4.167	42	3.677	4.943294032	0.15	36.0	23.97991112
0.942	376.41	3.93	38	106.5	15.56217329	0.1792	4.782	49	0.408	0.805193781	1.55	97.0	36.12434658
0.438	761.62	0.76	59	112.2	21.06812951	1.9703	3.028	10	3.623	4.572698433	2.55	128.0	47.13625902
0.708	766.46	2.40	9	37.6	31.89399812	2.8956	3.444	9	4.916	1.566870844	0.38	189.0	68.78799624
0.348	499.78	1.61	22	6.5	17.20919827	2.3438	1.452	10	0.600	2.665339896	2.53	114.0	39.41839655
0.874	361.90	4.71	14	115.3	42.13723334	9.2575	2.698	35	4.277	4.702630353	1.80	130.0	89.27446667
0.888	347.05	3.99	71	191.8	14.86669308	3.5774	4.495	9	0.518	0.302737215	1.21	28.0	34.73338617
0.733	8.37	4.86	49	145.4	25.39733022	2.0806	0.090	43	1.037	2.492799008	4.01	154.0	55.79466044
0.911	362.31	2.69	53	20.7	21.4171096	4.5809	0.719	21	3.111	2.13047046	1.79	88.0	47.83421921
0.932	311.79	0.86	69	133.5	30.66893672	8.7143	0.743	25	4.399	4.372954078	0.88	23.0	66.33787343
0.311	758.69	1.48	67	199.8	9.190614111	7.0385	4.108	34	1.134	0.074426711	4.88	130.0	23.38122822
0.834	194.23	3.33	63	64.9	2.420777537	3.7620	3.990	20	4.990	4.291350929	1.47	195.0	9.841555075
0.053	354.86	0.62	67	45.5	12.45791308	9.9194	3.267	29	3.869	1.141644628	1.53	114.0	29.91582617
0.151	444.54	3.56	75	175.3	44.88665919	2.8129	0.730	13	0.187	3.487749196	4.18	135.0	94.77331839
0.116	162.49	0.90	30	41.7	45.79955403	5.1302	2.835	18	3.868	1.911794723	0.88	74.0	96.59910805
0.609	123.55	4.60	92	181.0	23.34972899	0.8592	3.100	17	2.793	0.873759579	1.83	68.0	51.69945798
0.347	401.63	0.26	46	192.1	15.39731765	9.2363	4.616	48	2.872	3.405594363	0.14	17.0	35.7946353
0.233	637.32	3.50	88	2.6	12.59823609	8.2168	4.567	8	3.886	1.390061479	3.33	30.0	30.19647219
0.332	373.03	3.23	29	41.0	49.44777086	2.2809	1.460	27	2.201	1.019647909	4.66	165.0	103.8955417
0.816	548.42	4.93	92	143.6	29.99219828	0.3448	1.191	46	0.143	3.36163145	2.49	160.0	64.98439655
0.717	312.16	1.44	31	69.2	11.04425185	6.2119	4.438	43	0.649	3.805644159	1.84	28.0	27.0885037
0.322	108.34	4.99	78	120.5	2.554889743	2.8210	2.460	37	2.431	2.182255603	4.97	191.0	10.10977949
0.161	641.58	1.29	21	39.9	30.19499823	4.8150	3.417	34	2.312	1.468489214	1.14	194.0	65.38999646
0.194	561.76	0.58	87	93.3	9.303442989	4.1892	2.611	23	1.127	2.380268393	3.74	177.0	23.60688598
0.349	218.96	0.42	58	59.5	14.41150773	6.3608	3.226	16	1.567	0.030903738	4.21	39.0	33.82301547
0.120	463.47	0.23	42	185.0	49.74865878	6.2694	2.862	47	3.953	2.767477473	3.77	154.0	104.4973176
0.200	392.05	3.73	75	135.4	16.20852184	0.1446	1.125	21	3.018	1.224713758	2.13	172.0	37.41704369
0.208	690.72	0.17	7	85.6	10.68347863	8.6768	0.810	28	0.970	3.33340303	3.59	24.0	26.36695727
0.089	166.89	2.13	70	16.3	7.356493127	0.9498	1.354	11	3.603	1.044206948	0.08	105.0	19.71298625
0.751	669.01	1.06	79	186.4	16.58295452	7.8719	1.792	8	5.000	4.625552203	4.82	190.0	38.16590903
0.171	686.26	4.56	16	194.0	34.97679434	1.2860	3.481	36	2.987	3.480613084	0.65	145.0	74.95358868
0.219	209.90	0.81	86	87.5	19.15946401	4.0941	0.679	8	4.116	1.554702816	1.95	40.0	43.31892802
0.886	194.62	0.03	28	186.3	31.62860585	1.8294	0.523	15	2.028	3.773578154	0.11	188.0	68.2572117
0.504	581.23	0.43	31	94.1	41.26404906	0.7785	1.805	15	2.959	4.363146694	1.63	155.0	87.52809812
0.966	129.58	3.03	58	7.2	28.11199108	3.7811	4.640	13	1.000	3.201854849	1.39	199.0	61.22398217
0.448	141.53	2.61	59	168.3	29.90803197	5.3681	2.675	38	4.127	1.431291786	3.34	62.0	64.81606395
0.553	295.01	4.04	6	20.6	45.17523066	7.6269	2.919	5	3.881	2.903044629	3.21	176.0	95.35046133
0.317	479.87	3.12	44	101.3	12.96913799	4.5591	3.173	24	4.405	4.63411177	3.23	167.0	30.93827597
0.125	391.56	1.22	9	147.5	28.60606096	4.8514	1.161	6	4.322	3.859153156	4.29	30.0	62.21212192
0.391	287.59	3.63	3	178.2	10.07016877	0.3247	4.608	22	0.779	1.394095072	3.87	2.0	25.14033754
0.454	118.84	3.13	47	122.2	45.14450807	8.4461	2.638	42	1.135	0.929818783	2.33	52.0	95.28901613
0.587	659.18	0.46	13	51.9	19.6298494	4.5668	1.522	35	4.118	1.711489604	2.90	66.0	44.25969881
0.976	770.63	1.63	74	192.2	17.33544794	2.9812	0.661	19	3.165	0.194468134	3.11	24.0	39.67089588
0.745	584.70	4.88	92	28.0	49.63242366	3.5534	4.954	35	2.043	0.717827705	3.25	56.0	104.2648473
0.716	180.80	3.13	66	189.8	32.28873159	6.3532	2.009	49	3.212	4.080523215	1.35	181.0	69.57746318
0.403	113.75	2.96	14	185.4	18.15891299	9.4210	2.758	35	4.173	1.098757282	1.19	80.0	41.31782598
0.204	623.27	1.31	27	59.8	21.64568577	2.5737	0.501	14	3.831	2.877943036	1.43	180.0	48.29137154
0.775	644.00	3.87	20	155.7	1.271636596	0.1929	3.532	12	3.148	1.899739974	2.46	158.0	7.543273192
0.585	751.56	0.89	79	193.4	31.18777044	5.4045	0.468	7	0.739	1.238359087	4.58	130.0	67.37554087
0.464	715.60	2.83	51	17.2	20.94450548	6.4039	3.149	7	0.960	2.81314089	2.40	33.0	46.88901097
0.163	420.34	0.54	84	54.7	26.69841487	9.9247	0.852	14	4.038	3.228468401	1.90	126.0	58.39682974
0.564	351.59	1.96	100	160.0	31.33728152	6.5335	3.153	47	1.932	1.859295055	4.92	73.0	67.67456304
0.416	796.77	3.62	94	103.5	9.17698865	6.3381	4.087	15	4.331	0.562724954	1.21	175.0	23.3539773
0.012	652.70	4.82	7	97.0	35.01897414	3.3865	3.305	34	1.176	2.481297419	1.59	65.0	75.03794828
0.113	493.88	0.93	8	175.2	42.03968984	5.9366	3.358	25	2.515	3.930638111	2.89	59.0	89.07937968
0.907	325.73	4.61	36	152.6	48.01995953	6.8829	0.823	43	0.262	2.453886207	3.81	4.0	101.0399191
0.252	571.64	2.73	34	146.5	39.26538794	8.6141	3.769	20	4.741	2.66288217	1.94	60.0	83.53077588
0.607	231.34	0.28	73	62.8	12.2386678	8.6307	3.610	44	1.137	1.348686754	1.93	23.0	29.47733561
0.071	181.95	4.39	83	99.6	25.90136128	3.1568	1.637	37	3.142	2.399480022	0.62	118.0	56.80272256
0.574	202.51	2.06	9	95.5	40.61822394	4.8130	2.723	6	4.366	2.841872582	4.64	142.0	86.23644787
0.905	6.92	3.67	0	112.6	31.06654936	0.5824	1.950	33	4.127	2.825069203	2.71	123.0	67.13309871
0.826	723.93	4.84	42	65.7	45.77698312	7.4177	1.396	15	1.450	1.282551284	3.12	198.0	96.55396623
0.707	89.85	2.29	93	182.0	37.25116963	7.7416	0.979	49	3.767	3.336339838	4.26	66.0	79.50233926
0.176	291.96	1.15	28	23.6	11.82558616	3.4144	3.412	41	2.854	2.474520994	1.75	26.0	28.65117233
0.631	581.90	1.73	19	97.5	19.05704715	7.7149	0.308	47	3.803	2.097163065	2.94	84.0	43.11409431
0.455	731.39	1.89	22	55.8	41.82032023	3.2874	1.327	43	3.901	0.760818227	4.07	152.0	88.64064047
0.645	530.79	3.53	10	165.1	42.22972808	8.4115	3.502	11	0.418	4.475999265	4.21	104.0	89.45945615
0.550	626.10	2.02	38	56.3	17.87031734	8.4698	1.962	50	4.270	4.036568074	0.68	153.0	40.74063469
0.620	262.20	2.66	87	145.6	18.05021433	9.1966	0.974	11	0.442	0.232120186	3.22	153.0	41.10042867
0.022	430.63	0.19	76	46.3	14.72170133	8.3810	0.821	23	3.904	0.543221926	0.25	120.0	34.44340266
0.054	352.41	4.92	62	71.5	31.25373446	2.1552	4.106	23	1.436	0.336747224	2.21	20.0	67.50746892
0.168	271.49	3.50	8	193.4	7.846861925	0.7283	3.504	20	0.364	1.052910277	1.69	157.0	20.69372385
0.757	325.05	1.71	8	164.8	38.93110571	3.6593	1.261	38	1.075	1.96422509	3.05	30.0	82.86221141
0.085	719.10	4.73	53	37.8	0.024632378	3.1170	4.892	30	4.263	0.420504973	0.86	93.0	5.049264755
0.008	460.10	3.90	6	7.8	14.83088222	6.4165	3.579	5	2.977	1.456518284	2.94	172.0	34.66176444
0.571	329.72	4.00	56	91.7	17.24423566	0.3062	3.708	44	2.471	0.54719597	0.99	12.0	39.48847131
0.221	282.45	3.06	12	42.5	18.63872452	7.6022	3.034	20	2.406	4.091988574	0.18	10.0	42.27744904
0.781	197.26	0.39	2	85.7	10.70853546	8.7309	2.791	32	1.338	2.328700892	3.11	177.0	26.41707092
0.148	703.52	3.65	79	161.4	3.200368509	8.9966	1.124	16	0.687	2.288127737	3.32	147.0	11.40073702
0.782	631.71	3.05	15	125.2	21.71987878	5.5716	4.234	11	2.508	2.795824647	3.70	57.0	48.43975755
0.712	123.63	1.11	68	195.6	12.8193062	8.2831	0.751	35	3.591	4.959974294	0.88	108.0	30.6386124
0.546	332.22	0.22	34	43.6	27.92166898	3.1912	2.631	36	4.827	2.961170714	1.06	26.0	60.84333796
0.917	525.15	1.00	84	163.1	35.5966273	7.4484	3.065	33	3.654	4.665759531	1.93	113.0	76.1932546
0.403	572.29	2.17	91	194.7	30.03542967	0.4063	1.980	21	4.496	1.030915372	3.79	137.0	65.07085933
0.215	275.47	2.08	6	12.5	46.61074421	3.7983	3.679	40	4.233	4.197132415	0.48	71.0	98.22148842
0.868	123.28	2.33	96	195.7	17.87168884	8.8854	4.508	14	3.905	4.1367065	2.55	51.0	40.74337767
0.489	203.63	2.16	55	81.8	12.49913659	1.4285	3.172	7	1.104	2.213619179	0.18	199.0	29.99827318
0.541	694.33	3.36	22	152.5	49.56079906	2.2073	0.054	12	1.314	0.6099297	0.78	199.0	104.1215981
0.408	128.88	2.05	61	40.5	27.29975616	0.0364	4.657	23	3.590	0.550669445	3.63	17.0	59.59951231
0.554	784.06	0.25	96	165.1	49.60787692	0.0674	0.206	5	0.244	2.699510922	3.49	96.0	104.2157538
0.288	34.53	3.17	95	187.4	37.21572474	6.1988	1.322	6	2.254	1.25841085	1.26	45.0	79.43144949
0.195	649.54	1.73	44	128.3	12.2738442	0.7197	2.111	11	2.584	3.761359151	4.79	29.0	29.54768839
0.902	175.59	2.83	2	198.2	33.93894047	9.7191	2.139	31	2.349	4.797645617	4.36	177.0	72.87788093
0.631	555.36	3.80	82	164.5	26.40632175	4.1229	1.460	42	3.761	1.499728208	4.68	101.0	57.81264349
0.826	15.03	2.76	93	182.4	7.698710024	6.1738	4.526	24	0.622	0.423718351	4.03	36.0	20.39742005
0.206	286.60	1.66	100	109.1	22.37717269	1.1376	3.962	45	4.884	2.455300264	1.10	191.0	49.75434538
